Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,"CountPathMean-divided-by-1,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
TestUserSearchFilter.java,7.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.29,0.0,3.142857142857143,5.0,2.0,4.571428571428571,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestUtil.java,11.0,0.0,4.0,1.0,1.0,1.0,1.0857142857142856,12.085714285714284,0.0857142857142857,3.0,1.0,0.0,0.0,0.0,2.0,1.4285714285714286,20.02857142857143,1.0,0.0,5.62200956937799,43.0,0.0,5.698564593301436,35.0,0.0,0.0,0.0,0.0,0.7751196172248804,5.0,0.0
TestUtilities.java,19.0,3.0,1.0,1.0,1.0,1.0,1.5,32.0,0.0,2.0,1.0,0.0,7.0,0.0,5.0,1.5,64.5,0.12,0.0,2.6153846153846154,9.0,1.0,6.730769230769231,24.0,1.0,0.0,0.0,0.0,0.3846153846153846,3.0,0.0
TestValidCompactorTxnList.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24,1.0,1.4444444444444444,3.0,3.0,3.7777777777777777,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestValidReadTxnList.java,14.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.31,0.0,0.75,2.0,7.0,8.0,9.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
TestVariableSubstitution.java,5.0,0.0,0.0,1.0,1.0,1.0,1.25,4.25,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.25,12.5,0.46,0.0,1.6666666666666667,4.0,1.0,2.333333333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorArithmeticExpressions.java,33.0,3.0,4.0,2.0,2.0,1.0,1.0,30.0,0.0,1.0,2.0,0.0,2.0,0.0,9.0,1.0,0.0,0.21,2.0,5.916666666666667,16.0,1.0,8.291666666666666,12.0,1.0,0.0,0.0,0.0,0.5,3.0,1.0
TestVectorConditionalExpressions.java,27.0,2.0,2.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.14,2.0,3.5,9.0,1.0,5.388888888888889,11.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0
TestVectorDateExpressions.java,16.0,1.0,0.0,2.0,2.0,1.0,1.5,24.5,0.0,2.0,1.0,0.0,15.0,0.0,5.0,1.0,44.0,0.06,0.0,4.88,8.0,1.0,6.32,11.0,1.0,0.0,0.0,0.0,0.92,3.0,0.0
TestVectorExpressionWriters.java,9.0,0.0,0.0,2.0,2.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,18.0,0.0,8.0,1.0,74.0,0.06,0.0,3.2093023255813957,11.0,1.0,3.3255813953488373,13.0,1.0,0.0,0.0,0.0,0.5813953488372093,2.0,0.0
TestVectorFilterExpressions.java,38.0,6.0,4.0,1.0,1.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,88.0,0.16,2.0,4.08,7.0,3.0,8.12,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorFilterOperator.java,19.0,2.0,0.0,3.0,3.0,1.0,1.0,13.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,40.0,0.22,2.0,4.6,7.0,3.0,7.0,10.0,1.0,0.0,0.0,0.0,1.2,3.0,0.0
TestVectorGenericDateExpressions.java,22.0,2.0,0.0,3.0,3.0,1.0,1.0,38.0,0.0,1.0,0.0,0.0,18.0,0.0,16.0,1.0,71.0,0.03,5.0,8.724137931034482,18.0,2.0,9.10344827586207,17.0,1.0,0.0,0.0,0.0,1.2758620689655171,3.0,0.0
TestVectorGroupByOperator.java,15.0,1.0,0.0,1.0,1.0,1.0,1.5333333333333334,9.666666666666666,0.2666666666666666,16.0,7.0,6.0,12.0,0.0,12.0,1.4,15.933333333333334,0.01,0.0,2.502958579881657,43.0,0.0,3.994082840236687,27.0,0.0,0.0,0.0,0.0,0.1479289940828402,3.0,0.0
TestVectorLimitOperator.java,9.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.63,0.0,1.75,7.0,1.0,2.75,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorLogicalExpressions.java,21.0,3.0,2.0,1.0,1.0,1.0,1.0,7.2,0.0,5.0,0.0,0.0,1.0,0.0,5.0,1.8,62.0,0.16,0.0,3.0357142857142856,15.0,1.0,5.464285714285714,12.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
TestVectorMapJoinFastBytesHashMap.java,25.0,4.0,2.0,3.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.29,3.0,5.4,8.0,1.0,7.3,12.0,1.0,0.0,0.0,0.0,1.2,4.0,0.0
TestVectorMapJoinFastBytesHashMultiSet.java,27.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.2,3.0,4.875,7.0,4.0,8.625,13.0,1.0,0.0,0.0,0.0,1.5,4.0,0.0
TestVectorMapJoinFastBytesHashSet.java,27.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.21,3.0,4.875,7.0,4.0,8.375,12.0,1.0,0.0,0.0,0.0,1.5,4.0,0.0
TestVectorMapJoinFastLongHashMap.java,26.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.27,4.0,5.333333333333333,7.0,1.0,8.222222222222221,13.0,1.0,0.0,0.0,0.0,1.4444444444444444,4.0,0.0
TestVectorMapJoinFastLongHashMultiSet.java,26.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.2,3.0,4.75,6.0,4.0,8.125,12.0,1.0,0.0,0.0,0.0,1.625,4.0,0.0
TestVectorMapJoinFastLongHashSet.java,26.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.2,3.0,4.75,6.0,4.0,7.875,11.0,1.0,0.0,0.0,0.0,1.625,4.0,0.0
TestVectorMapJoinFastRowHashMap.java,26.0,6.0,2.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.15,5.0,6.24,36.0,6.0,6.64,22.0,1.0,0.0,0.0,0.0,0.12,3.0,0.0
TestVectorMapJoinRowBytesContainer.java,22.0,2.0,0.0,5.0,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.36,0.0,2.5,5.0,1.0,8.0,15.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0
TestVectorMathFunctions.java,16.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,10.0,0.0,1.0,0.0,3.0,1.0,94.0,0.1,1.0,3.8285714285714287,20.0,2.0,6.285714285714286,12.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
TestVectorRowObject.java,26.0,4.0,1.0,4.0,4.0,1.0,1.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.31,1.0,5.0,8.0,2.0,7.333333333333333,16.0,3.0,0.0,0.0,2.0,2.333333333333333,3.0,0.0
TestVectorScalarColArithmetic.java,17.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,91.0,0.21,1.0,5.181818181818182,9.0,2.0,6.454545454545454,10.0,1.0,0.0,0.0,0.0,0.7272727272727273,2.0,0.0
TestVectorSelectOperator.java,29.0,5.0,1.0,2.0,2.0,1.0,1.0,14.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.26,3.0,4.5,6.0,1.0,11.0,21.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
TestVectorSerDeRow.java,41.0,2.0,3.0,6.0,4.0,1.0,1.0,74.0,0.0,2.0,0.0,5.0,4.0,0.0,42.0,2.0,0.0,0.11,1.0,8.466666666666667,37.0,1.0,11.2,41.0,1.0,0.0,0.0,0.0,1.2,5.0,0.0
TestVectorStringExpressions.java,80.0,10.0,6.0,1.0,1.0,1.0,1.0,77.0,0.0,1.0,11.0,14.0,7.0,0.0,13.0,1.0,87.0,0.1,0.0,7.298507462686567,25.0,1.0,6.955223880597015,18.0,1.0,0.0,0.0,0.0,0.1641791044776119,3.0,0.0
TestVectorTimestampExpressions.java,15.0,1.0,0.0,2.0,2.0,1.0,1.0,51.0,0.0,2.0,1.0,0.0,36.0,0.0,5.0,1.0,96.0,0.04,0.0,5.471698113207547,13.0,1.0,5.69811320754717,12.0,1.0,0.0,0.0,0.0,0.6792452830188679,3.0,0.0
TestVectorTypeCasts.java,17.0,1.0,1.0,2.0,2.0,1.0,1.0,44.0,0.0,1.0,0.0,0.0,11.0,0.0,6.0,1.0,0.0,0.09,0.0,2.838709677419355,8.0,2.0,7.193548387096774,15.0,1.0,0.0,0.0,0.0,0.4516129032258064,3.0,0.0
TestVectorUDFAdaptor.java,48.0,6.0,5.0,2.0,2.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,80.0,0.21,1.0,6.6,12.0,8.0,14.4,18.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0
TestVectorizationContext.java,46.0,7.0,3.0,2.0,2.0,1.0,1.0,144.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.1,0.0,2.935483870967742,9.0,1.0,10.225806451612904,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TestVectorizedColumnReader.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,23.0,0.23,0.0,1.0769230769230769,4.0,1.0,1.8461538461538465,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorizedDictionaryEncodingColumnReader.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,0.32,0.0,0.9090909090909092,1.0,1.0,1.181818181818182,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorizedORCReader.java,39.0,3.0,2.0,5.0,5.0,1.0,1.0,27.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,1.0,5.5,0.17,5.0,9.0,15.0,7.0,12.333333333333334,19.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
TestVectorizedOrcAcidRowBatchReader.java,20.0,1.0,3.0,3.0,3.0,1.0,1.0,21.0,0.0,2.0,2.0,4.0,2.0,0.0,12.0,1.0,45.0,0.24,1.0,7.857142857142857,19.0,1.0,10.428571428571429,28.0,1.0,0.0,0.0,0.0,0.7142857142857143,3.0,0.0
TestVectorizedRowBatch.java,11.0,0.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,13.0,0.0,3.0,0.0,5.0,1.0,89.0,0.41,0.0,5.2105263157894735,28.0,1.0,3.210526315789474,13.0,1.0,0.0,0.0,0.0,0.8421052631578947,2.0,0.0
TestVectorizer.java,18.0,2.0,1.0,1.0,1.0,1.0,1.0,29.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.5,37.5,0.15,0.0,1.9090909090909087,5.0,1.0,8.090909090909092,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestViewEntity.java,22.0,2.0,4.0,1.0,1.0,1.0,1.0,9.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.5,8.5,0.35,1.0,2.7142857142857144,5.0,2.0,7.142857142857143,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestWarehousePartitionHelper.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,0.4,2.0,2.75,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestWebHCatE2e.java,12.0,0.0,1.0,1.0,1.0,1.0,1.0,11.333333333333334,0.0,4.0,6.0,1.0,5.0,0.0,7.0,1.3333333333333333,23.666666666666668,0.24,2.0,6.631578947368421,18.0,1.0,5.2631578947368425,16.0,1.0,0.0,0.0,0.0,0.3157894736842105,2.0,0.0
TestWorker.java,32.0,5.0,2.0,3.0,3.0,1.0,1.0,24.5,0.5,1.0,0.0,1.0,1.0,0.0,18.0,2.5,0.0,0.1,0.0,3.4285714285714284,9.0,1.0,17.071428571428573,29.0,1.0,0.0,0.0,0.0,0.9642857142857144,3.0,0.0
TestWorker2.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestXSRFFilter.java,8.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,82.0,0.23,0.0,2.4545454545454546,9.0,1.0,4.363636363636363,15.0,1.0,0.0,0.0,0.0,0.1818181818181818,1.0,0.0
TestZooKeeperTokenStore.java,18.0,1.0,0.0,2.0,2.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,54.0,0.13,3.0,5.0,8.0,2.0,11.0,29.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0
TestZookeeperLockManager.java,17.0,1.0,0.0,2.0,2.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,0.15,2.0,7.0,13.0,2.0,9.4,17.0,1.0,0.0,0.0,0.0,0.6,2.0,0.0
TestsFailedException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TextFileStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TextMetaDataFormatter.java,42.0,2.0,3.0,8.0,8.0,2.0,2.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,80.0,0.14,4.0,8.333333333333334,19.0,1.0,9.444444444444445,27.0,1.0,11.0,0.0,0.0,3.0,6.0,0.0
TextRecordReader.java,7.0,1.0,0.0,2.0,2.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,56.0,0.51,1.0,2.0,4.0,1.0,2.5,4.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
TextRecordWriter.java,7.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,0.7,1.0,2.6666666666666665,5.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
TezBucketJoinProcCtx.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,33.0,1.21,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TezCompiler.java,36.0,4.0,4.0,6.0,6.0,3.0,1.8333333333333333,23.83333333333333,0.0,6.0,7.0,0.0,19.0,5.0,13.0,1.1666666666666667,0.0,0.15,0.0,5.5,14.0,0.0,11.107142857142858,38.0,1.0,0.0,0.0,0.0,1.9642857142857144,5.0,0.0
TezContext.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,82.0,0.39,1.0,2.9,5.0,1.0,1.2,2.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0
TezCounterSource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TezDummyStoreOperator.java,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,60.0,1.22,2.0,3.0,5.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TezEdgeProperty.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,0.3,1.0,3.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TezJobExecHelper.java,12.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.73,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0
TezJobMonitor.java,18.0,1.0,1.0,4.0,3.0,1.0,1.0,21.5,0.0,2.0,4.0,2.0,4.0,0.0,21.0,1.5,37.5,0.14,0.0,5.636363636363637,22.0,1.0,5.727272727272728,22.0,1.0,0.0,0.0,0.0,1.181818181818182,5.0,0.0
TezJsonParser.java,16.0,0.0,3.0,4.0,4.0,1.0,1.5,13.5,0.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,89.5,0.33,3.0,4.625,9.0,3.0,6.0,17.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0
TezJsonParserUtils.java,10.0,0.0,0.0,3.0,3.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,100.0,0.59,3.0,3.5,4.0,3.0,4.5,6.0,2.0,0.0,0.0,1.0,1.5,2.0,0.0
TezMergedLogicalInput.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,67.0,0.78,0.0,1.5,3.0,3.0,3.5,4.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
TezProcessor.java,13.0,1.0,2.0,2.0,2.0,1.0,1.2,8.6,0.6,3.0,0.0,3.0,1.0,1.0,8.0,2.4,21.0,0.28,0.0,3.7857142857142856,11.0,0.0,3.571428571428572,10.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
TezProgressMonitor.java,11.0,0.0,1.0,2.0,2.0,1.0,1.4,10.0,0.0,2.0,0.0,11.0,3.0,0.0,8.0,1.2,41.0,0.16,0.0,4.130434782608695,13.0,1.0,4.173913043478261,19.0,1.0,0.0,0.0,0.0,0.6521739130434783,3.0,0.0
TezProgressMonitorStatusMapper.java,5.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.91,7.0,7.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
TezSessionPoolManager.java,18.0,1.0,3.0,4.0,4.0,2.0,1.0,9.428571428571429,0.2857142857142857,7.0,3.0,0.0,12.0,3.0,15.0,1.8571428571428568,21.0,0.26,0.0,6.5,24.0,1.0,5.941176470588236,27.0,1.0,0.0,0.0,0.0,1.4411764705882353,5.0,0.0
TezSessionState.java,13.0,1.0,2.0,2.0,2.0,1.0,1.0,29.666666666666668,0.3333333333333333,2.0,4.0,0.0,11.0,1.0,10.0,2.0,55.333333333333336,0.21,1.0,4.8979591836734695,33.0,1.0,4.428571428571429,54.0,1.0,0.0,0.0,0.0,0.6122448979591837,4.0,0.0
TezTask.java,18.0,2.0,2.0,3.0,3.0,1.0,1.0,28.0,0.0,2.0,1.0,7.0,3.0,1.0,15.0,1.8,35.0,0.2,0.0,4.177777777777778,23.0,1.0,7.6,54.0,1.0,0.0,0.0,0.0,0.9111111111111112,4.0,0.0
TezWalker.java,17.0,2.0,8.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.59,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0
TezWork.java,10.0,1.0,2.0,2.0,2.0,1.0,1.25,14.5,0.0,3.0,1.0,0.0,1.0,0.0,8.0,1.5833333333333333,21.5,0.32,0.0,5.655172413793103,33.0,1.0,6.620689655172414,77.0,1.0,1422.0,82.0,0.0,0.7413793103448276,7.0,0.0
ThreadFactoryWithGarbageCleanup.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,1.57,1.0,1.5,2.0,1.0,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ThreadPoolExecutorWithOomHook.java,13.0,0.0,0.0,4.0,4.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.5,5.0,5.0,5.0,6.0,6.0,6.0,10.0,0.0,0.0,3.0,3.0,3.0,0.0
ThreadWithGarbageCleanup.java,9.0,0.0,2.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,50.0,0.76,0.0,2.333333333333333,4.0,2.0,4.666666666666667,6.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
ThriftBinaryCLIService.java,28.0,1.0,1.0,3.0,3.0,1.0,1.0,11.6,0.4,2.0,0.0,0.0,0.0,0.0,7.0,3.0,13.4,0.15,0.0,4.090909090909091,22.0,0.0,5.909090909090909,34.0,1.0,0.0,0.0,0.0,0.8181818181818182,3.0,0.0
ThriftByteStreamTypedSerDe.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,75.0,0.4,0.0,3.0,7.0,1.0,2.5,5.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
ThriftCLIService.java,17.0,0.0,1.0,3.0,3.0,1.0,1.3636363636363635,26.818181818181817,0.4545454545454545,2.0,0.0,1.0,8.0,0.0,6.0,1.5454545454545454,49.09090909090909,0.1,0.0,5.532258064516129,23.0,0.0,6.75,39.0,0.0,0.0,0.0,0.0,0.7096774193548387,3.0,0.0
ThriftCLIServiceClient.java,13.0,0.0,0.0,2.0,2.0,2.0,1.1666666666666667,25.666666666666668,0.1666666666666666,1.0,0.0,0.0,1.0,0.0,4.0,1.5,46.0,0.16,0.0,5.732394366197183,23.0,1.0,5.422535211267606,18.0,1.0,0.0,0.0,0.0,0.5352112676056338,3.0,0.0
ThriftCLIServiceTest.java,21.0,2.0,5.0,2.0,2.0,2.0,1.0,23.0,2.0,1.0,5.0,2.0,0.0,1.0,7.0,1.0,75.0,0.4,0.0,3.8181818181818175,10.0,0.0,4.090909090909091,14.0,1.0,0.0,0.0,0.0,0.5454545454545454,2.0,0.0
ThriftCliServiceMessageSizeTest.java,14.0,1.0,3.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,86.0,0.39,0.0,3.4285714285714284,14.0,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.0
ThriftCliServiceTestWithCookie.java,15.0,2.0,3.0,2.0,2.0,1.0,1.0,26.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,1.0,74.0,0.4,0.0,3.6,14.0,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
ThriftDeserializer.java,9.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,0.55,0.0,2.0,5.0,1.0,2.75,6.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0
ThriftFormatter.java,7.0,0.0,0.0,2.0,2.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,33.0,0.52,0.0,2.6666666666666665,5.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
ThriftHiveMetastore.java,9.0,0.0,0.0,2.0,2.0,1.0,1.8566775244299676,10.074918566775244,0.0009306654257794,2457.0,920.0,306.0,614.0,308.0,23.0,1.5714285714285714,10.454630060493251,0.06,0.0,2.8246455236660046,17.0,0.0,2.9556133981779573,155.0,0.0,0.0,0.0,0.0,0.558051921364477,4.0,0.0
ThriftHttpCLIService.java,44.0,2.0,10.0,4.0,4.0,1.0,1.25,22.75,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,29.0,0.38,0.0,5.0588235294117645,26.0,1.0,7.294117647058823,42.0,1.0,0.0,0.0,0.0,0.5294117647058824,3.0,0.0
ThriftHttpServlet.java,23.0,1.0,5.0,3.0,3.0,2.0,1.5,27.5,0.0,2.0,2.0,1.0,16.0,1.0,14.0,1.5,68.0,0.31,2.0,5.055555555555555,17.0,3.0,8.277777777777779,41.0,1.0,0.0,0.0,0.0,1.4444444444444444,4.0,0.0
ThriftJDBCBinarySerDe.java,13.0,0.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,79.0,0.25,0.0,3.8,14.0,1.0,3.6,18.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
ThriftObjectInspectorUtils.java,37.0,6.0,12.0,5.0,5.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.16,3.0,3.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0
ThriftStructObjectInspector.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.14,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ThriftTestObj.java,10.0,0.0,1.0,3.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,1.0,2.0,0.0,11.0,1.4,14.4,0.07,0.0,2.955555555555556,9.0,0.0,3.1333333333333333,19.0,1.0,0.0,0.0,0.0,0.6222222222222222,4.0,0.0
ThriftUnionObjectInspector.java,9.0,0.0,1.0,2.0,2.0,1.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,75.0,0.31,0.0,1.75,8.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0
Throttle.java,34.0,4.0,6.0,4.0,4.0,3.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.61,14.0,14.0,14.0,13.0,13.0,13.0,11.0,0.0,0.0,3.0,3.0,3.0,0.0
