Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
File,AbstractRowContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,59.0,10.0,14.0,12.0,0.0,35.0,10.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,AbstractSMBJoinProc.java,41.0,4.0,27.0,10.0,4.0,4.0,5.0,3.0,2.0,49.0,4.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,2.0,7.0,3.0,537.0,61.0,335.0,134.0,201.0,141.0,175.0,227.0,109.0,163.0,12.0,12.0,15.0,2.0,0.0,0.42,49.0,49.0,55.0,34.0,0.0,5.1,8.0,1.0,14.6,31.0,0.0,9.3,28.0,0.0,1.4,3.0,0.0
File,AbstractSSHCommand.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,11.0,11.0,7.0,11.0,0.0,0.0,0.0,11.0,70.0,4.0,48.0,22.0,15.0,18.0,23.0,35.0,21.0,14.0,1.0,1.0,1.0,1.0,82.0,0.38,11.0,11.0,11.0,11.0,3.0,5.3,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AbstractSSHResult.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,7.0,62.0,2.0,42.0,22.0,12.0,18.0,19.0,27.0,15.0,12.0,1.0,1.0,1.0,1.0,71.0,0.43,7.0,7.0,7.0,7.0,1.0,3.8333333333333335,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AbstractSemanticAnalyzerHook.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,37.0,6.0,14.0,10.0,1.0,17.0,5.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.21,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AbstractSerDe.java,11.0,0.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,12.0,21.0,1.0,0.0,0.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,127.0,15.0,30.0,22.0,4.0,83.0,17.0,21.0,18.0,3.0,2.0,2.0,2.0,1.0,67.0,2.77,4.0,4.0,4.0,3.0,0.0,1.1111111111111112,5.0,0.0,1.0,2.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
File,AbstractSerializer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,65.0,8.0,12.0,11.0,0.0,45.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,AbstractService.java,9.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,12.0,4.0,1.0,0.0,1.0,12.0,12.0,5.0,12.0,0.0,2.0,0.0,10.0,184.0,22.0,76.0,35.0,29.0,86.0,34.0,50.0,26.0,26.0,2.0,2.0,4.0,1.0,78.0,1.13,14.0,14.0,16.0,12.0,1.0,5.2727272727272725,10.0,1.0,2.1818181818181817,6.0,1.0,1.181818181818182,2.0,0.0,0.1818181818181818,1.0,0.0
File,AbstractStorageFormatDescriptor.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,4.0,7.0,4.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AbstractTestAuthorizationApiAuthorizer.java,9.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.9,6.5,0.2,11.0,1.0,3.0,21.0,20.0,0.0,21.0,0.0,1.0,1.0,19.0,211.0,23.0,153.0,63.0,76.0,36.0,69.0,95.0,54.0,52.0,4.0,4.0,4.0,1.0,8.8,0.24,24.0,24.0,24.0,20.0,0.0,1.761904761904762,15.0,0.0,2.1904761904761907,13.0,0.0,1.238095238095238,6.0,0.0,0.1428571428571428,2.0,0.0
File,AbstractTestGenericUDFOPNumeric.java,12.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,56.0,6.0,30.0,22.0,11.0,20.0,19.0,22.0,19.0,8.0,1.0,1.0,1.0,1.0,0.0,0.67,2.0,2.0,2.0,2.0,12.0,12.0,12.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AbstractTestParquetDirect.java,7.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,1.5,3.0,7.0,2.0,14.0,7.0,5.0,14.0,0.0,1.0,0.0,13.0,173.0,27.0,128.0,75.0,50.0,19.0,76.0,95.0,65.0,42.0,3.0,3.0,3.0,1.5,66.5,0.15,16.0,16.0,16.0,13.0,0.0,9.461538461538462,23.0,0.0,3.076923076923077,9.0,0.0,1.1538461538461535,3.0,0.0,0.2307692307692307,2.0,0.0
File,AbstractTestPhase.java,10.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,1.0,3.0,12.0,6.0,3.0,17.0,6.0,2.0,1.0,2.0,1.0,139.0,12.0,108.0,60.0,55.0,19.0,81.0,89.0,59.0,33.0,2.0,2.0,2.0,1.0,72.0,0.18,7.0,7.0,7.0,6.0,1.0,9.666666666666666,22.0,2.0,9.5,32.0,1.0,1.1666666666666667,2.0,0.0,0.1666666666666666,1.0,0.0
File,AbstractVectorDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,3.0,7.0,4.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AccumuloCompositeRowId.java,13.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,0.5,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,95.0,15.0,32.0,20.0,12.0,48.0,23.0,28.0,20.0,13.0,2.0,2.0,2.0,4.5,25.0,1.5,4.0,4.0,4.0,3.0,1.0,4.0,6.0,6.0,8.333333333333334,11.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0.0
File,AccumuloConnectionParameters.java,9.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,14.5,0.5,1.0,0.0,9.0,17.0,17.0,2.0,17.0,3.0,0.0,0.0,14.0,230.0,39.0,142.0,56.0,78.0,49.0,75.0,105.0,56.0,61.0,4.0,4.0,4.0,1.0,35.5,0.35,29.0,29.0,30.0,17.0,0.0,4.7727272727272725,15.0,1.0,3.954545454545455,9.0,1.0,1.8636363636363635,6.0,0.0,0.3636363636363636,2.0,0.0
File,AccumuloHiveConstants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,14.0,13.0,10.0,21.0,9.0,10.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,AccumuloHiveRow.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,1.3333333333333333,9.333333333333334,0.0,2.0,0.0,0.0,21.0,21.0,5.0,21.0,0.0,0.0,0.0,21.0,247.0,36.0,185.0,63.0,97.0,26.0,93.0,143.0,62.0,93.0,10.0,10.0,10.0,1.0,22.666666666666668,0.14,44.0,44.0,46.0,38.0,0.0,4.545454545454546,15.0,1.0,4.363636363636363,13.0,1.0,2.863636363636364,19.0,0.0,0.7272727272727273,3.0,0.0
File,AccumuloPredicateHandler.java,19.0,2.0,13.0,5.0,3.0,3.0,3.0,2.0,1.0,68.0,0.0,1.0,1.0,6.0,16.0,15.0,0.0,16.0,0.0,2.0,1.0,13.0,426.0,50.0,277.0,128.0,161.0,99.0,168.0,213.0,118.0,132.0,7.0,7.0,9.0,1.0,54.5,0.36,46.0,46.0,48.0,27.0,1.0,6.0,20.0,1.0,12.6,32.0,1.0,3.6,36.0,0.0,0.575,2.0,0.0
File,AccumuloQTestUtil.java,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,13.0,7.0,3.0,21.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,2.0,0.0,1.62,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AccumuloRangeGenerator.java,29.0,3.0,22.0,6.0,6.0,6.0,6.0,3.0,1.5,40.0,0.0,1.0,0.0,1.0,9.0,9.0,3.0,9.0,0.0,0.0,7.0,2.0,338.0,36.0,237.0,75.0,140.0,75.0,119.0,179.0,75.0,113.0,14.0,13.0,15.0,1.0,39.0,0.32,54.0,53.0,55.0,31.0,2.0,4.0,9.0,3.0,13.375,23.0,1.0,15.25,156.0,0.0,1.375,6.0,0.0
File,AccumuloRowIdFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,20.75,0.5,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,67.0,8.0,19.0,18.0,0.0,40.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,1.5,30.5,2.11,0.0,0.0,0.0,0.0,1.0,3.263157894736842,8.0,0.0,5.789473684210527,17.0,0.0,1.2105263157894737,6.0,0.0,0.2105263157894736,2.0,0.0
File,AccumuloRowSerializer.java,28.0,3.0,19.0,6.0,4.0,3.0,4.0,2.0,1.0,42.0,0.0,1.0,0.0,1.0,11.0,11.0,6.0,11.0,0.0,0.0,9.0,2.0,381.0,45.0,247.0,92.0,152.0,89.0,141.0,180.0,85.0,120.0,15.0,12.0,15.0,1.0,36.5,0.36,39.0,36.0,41.0,21.0,1.0,7.4,16.0,1.0,14.666666666666666,41.0,1.0,6.066666666666666,52.0,0.0,0.9333333333333332,4.0,0.0
File,AccumuloSerDe.java,8.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.25,29.75,0.0,1.0,0.0,1.0,11.0,11.0,4.0,11.0,0.0,0.0,2.0,9.0,157.0,26.0,108.0,53.0,48.0,23.0,58.0,75.0,49.0,35.0,3.0,3.0,3.0,1.25,39.75,0.21,16.0,16.0,16.0,11.0,0.0,4.2075471698113205,21.0,1.0,6.132075471698113,54.0,1.0,1.4339622641509433,4.0,0.0,0.3584905660377358,2.0,0.0
File,AccumuloSerDeParameters.java,9.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,20.5,0.0,1.0,2.0,10.0,23.0,21.0,5.0,23.0,0.0,0.0,3.0,20.0,292.0,54.0,185.0,82.0,93.0,53.0,102.0,141.0,79.0,81.0,4.0,4.0,4.0,1.5,39.5,0.29,38.0,38.0,42.0,29.0,0.0,4.222222222222222,14.0,1.0,3.2962962962962963,8.0,1.0,1.4444444444444444,3.0,0.0,0.3703703703703703,2.0,0.0
File,AccumuloStorageHandler.java,15.0,1.0,12.0,1.0,3.0,3.0,3.0,1.0,2.0,39.5,0.0,1.0,0.0,2.0,21.0,21.0,4.0,21.0,0.0,0.0,3.0,18.0,408.0,54.0,305.0,125.0,154.0,49.0,142.0,196.0,100.0,121.0,9.0,9.0,9.0,1.5,71.5,0.16,57.0,57.0,58.0,26.0,0.0,3.6666666666666665,14.0,0.0,8.277777777777779,21.0,1.0,3.6666666666666665,28.0,0.0,0.4444444444444444,4.0,0.0
File,AccumuloTestSetup.java,19.0,2.0,16.0,0.0,2.0,2.0,2.0,1.0,1.0,29.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,1.0,127.0,18.0,89.0,47.0,52.0,20.0,68.0,78.0,46.0,38.0,3.0,3.0,3.0,2.0,50.0,0.22,8.0,8.0,8.0,4.0,1.0,8.0,15.0,2.0,10.333333333333334,19.0,2.0,2.6666666666666665,4.0,1.0,1.3333333333333333,2.0,0.0
File,AcidCompactionHistoryService.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.5,12.0,0.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,82.0,7.0,55.0,28.0,19.0,20.0,26.0,36.0,23.0,16.0,3.0,3.0,3.0,1.5,0.0,0.36,8.0,8.0,8.0,6.0,0.0,2.0,5.0,1.0,3.6,12.0,1.0,1.6,4.0,0.0,0.4,2.0,0.0
File,AcidEventListener.java,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,4.0,94.0,14.0,54.0,25.0,23.0,26.0,29.0,39.0,21.0,19.0,3.0,3.0,4.0,2.0,40.0,0.48,9.0,9.0,10.0,5.0,3.0,4.5,9.0,4.0,5.75,8.0,1.0,2.25,4.0,0.0,0.75,1.0,0.0
File,AcidHouseKeeperService.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.5,12.0,0.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,82.0,6.0,55.0,28.0,19.0,21.0,26.0,36.0,23.0,16.0,3.0,3.0,3.0,1.5,0.0,0.38,8.0,8.0,8.0,6.0,0.0,2.6,5.0,1.0,3.8,12.0,1.0,1.6,4.0,0.0,0.4,2.0,0.0
File,AcidInputFormat.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,6.666666666666667,0.0,6.0,0.0,0.0,17.0,17.0,5.0,17.0,6.0,0.0,0.0,11.0,242.0,16.0,101.0,57.0,25.0,125.0,51.0,72.0,47.0,26.0,2.0,2.0,2.0,1.0,39.333333333333336,1.24,14.0,14.0,14.0,11.0,0.0,2.6666666666666665,7.0,1.0,4.222222222222222,17.0,0.0,0.7777777777777778,2.0,0.0,0.1111111111111111,1.0,0.0
File,AcidOpenTxnsCounterService.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.5,10.0,0.0,2.0,0.0,2.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,75.0,0.0,53.0,28.0,18.0,23.0,25.0,35.0,23.0,15.0,3.0,3.0,3.0,1.5,8.5,0.43,8.0,8.0,8.0,6.0,0.0,2.0,5.0,1.0,3.0,9.0,1.0,1.4,3.0,0.0,0.4,2.0,0.0
File,AcidOutputFormat.java,6.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,2.0,0.0,0.0,33.0,33.0,15.0,33.0,2.0,0.0,0.0,31.0,305.0,33.0,153.0,64.0,58.0,120.0,76.0,112.0,61.0,51.0,3.0,3.0,3.0,1.0,93.0,0.78,34.0,34.0,34.0,31.0,1.0,6.484848484848484,20.0,1.0,1.6363636363636365,4.0,0.0,1.121212121212121,4.0,0.0,0.1212121212121212,2.0,1.0
File,AcidStats.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,60.0,6.0,34.0,13.0,19.0,20.0,23.0,28.0,12.0,19.0,1.0,1.0,1.0,1.0,0.0,0.59,4.0,4.0,4.0,4.0,3.0,5.0,8.0,5.0,6.0,8.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0.0
File,AcidTable.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,13.333333333333334,0.0,1.0,0.0,1.0,13.0,13.0,6.0,13.0,3.0,0.0,0.0,10.0,129.0,20.0,64.0,26.0,23.0,45.0,29.0,45.0,25.0,20.0,3.0,3.0,3.0,1.0,23.666666666666668,0.7,17.0,17.0,17.0,13.0,1.0,6.476190476190476,13.0,1.0,6.476190476190476,28.0,1.0,1.761904761904762,6.0,0.0,0.4285714285714285,3.0,0.0
File,AcidTableSerializer.java,34.0,3.0,30.0,1.0,4.0,4.0,4.0,1.0,1.0,17.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,117.0,13.0,80.0,35.0,51.0,24.0,56.0,66.0,35.0,42.0,4.0,4.0,4.0,1.0,0.0,0.3,8.0,8.0,8.0,2.0,1.0,3.75,7.0,15.0,21.75,28.0,1.0,3.25,6.0,0.0,1.25,3.0,0.0
File,AcidUtils.java,13.0,0.0,10.0,3.0,2.0,2.0,3.0,1.0,1.25,9.166666666666666,0.0,12.0,27.0,20.0,51.0,26.0,13.0,53.0,7.0,5.0,0.0,41.0,812.0,60.0,559.0,189.0,328.0,194.0,235.0,363.0,174.0,238.0,18.0,18.0,23.0,1.4166666666666667,7.5,0.35,120.0,117.0,139.0,62.0,0.0,5.5625,21.0,1.0,6.34375,27.0,0.0,14.84375,800.0,0.0,0.546875,3.0,1.0
File,AcidWriteSetService.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.5,12.0,0.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,78.0,3.0,55.0,28.0,19.0,20.0,26.0,36.0,23.0,16.0,3.0,3.0,3.0,1.5,0.0,0.36,8.0,8.0,8.0,6.0,0.0,2.0,5.0,1.0,3.6,12.0,1.0,1.6,4.0,0.0,0.4,2.0,0.0
File,AddDynamicPartitions.java,11.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,2.2,12.8,0.0,6.0,3.0,11.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,864.0,108.0,714.0,162.0,437.0,57.0,340.0,502.0,146.0,385.0,17.0,17.0,35.0,1.4,15.4,0.08,175.0,155.0,197.0,95.0,0.0,3.909090909090909,16.0,1.0,3.581818181818182,23.0,1.0,13.054545454545456,320.0,0.0,0.5454545454545454,4.0,0.0
File,AddForeignKeyRequest.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,1.4,8.8,0.08,76.0,76.0,81.0,51.0,0.0,2.3714285714285714,7.0,1.0,2.914285714285714,13.0,1.0,2.057142857142857,9.0,0.0,0.7428571428571429,4.0,0.0
File,AddIndexEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,36.0,6.0,13.0,7.0,3.0,17.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,2.0,2.0,2.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,AddPartitionDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.25,7.25,0.0,2.0,0.0,1.0,43.0,43.0,17.0,43.0,2.0,1.0,0.0,40.0,327.0,51.0,199.0,83.0,82.0,77.0,91.0,146.0,78.0,70.0,4.0,4.0,5.0,1.25,65.5,0.39,51.0,51.0,53.0,43.0,1.0,3.36,16.0,1.0,2.16,30.0,1.0,1.16,4.0,0.0,0.12,2.0,0.0
File,AddPartitionEvent.java,7.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,78.0,13.0,38.0,17.0,14.0,27.0,23.0,30.0,17.0,13.0,3.0,3.0,3.0,2.0,50.5,0.71,7.0,7.0,7.0,5.0,1.0,4.444444444444445,7.0,1.0,2.4444444444444446,4.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0
File,AddPartitionMessage.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,8.6,0.4,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,54.0,7.0,18.0,9.0,6.0,29.0,9.0,14.0,8.0,6.0,3.0,3.0,3.0,2.4,32.4,1.61,4.0,4.0,4.0,2.0,1.0,1.837837837837838,6.0,1.0,1.7027027027027026,6.0,0.0,0.972972972972973,4.0,0.0,0.1621621621621621,1.0,0.0
File,AddPartitionMessage.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,8.6,0.4,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,6.0,66.0,12.0,23.0,14.0,6.0,31.0,14.0,19.0,13.0,6.0,3.0,3.0,3.0,2.4,32.4,1.35,4.0,4.0,4.0,2.0,1.0,1.837837837837838,6.0,1.0,1.7027027027027026,6.0,0.0,0.972972972972973,4.0,0.0,0.1621621621621621,1.0,0.0
File,AddPartitionReplicationTask.java,17.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,12.333333333333334,0.0,3.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,111.0,14.0,78.0,23.0,49.0,20.0,30.0,39.0,25.0,16.0,2.0,2.0,2.0,2.0,0.0,0.26,8.0,8.0,8.0,6.0,1.0,3.5,6.0,3.0,9.166666666666666,17.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0.0
File,AddPartitionsRequest.java,11.0,1.0,10.0,1.0,3.0,2.0,3.0,2.0,2.2,12.0,0.0,6.0,3.0,12.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,849.0,108.0,711.0,163.0,437.0,45.0,344.0,504.0,148.0,385.0,17.0,17.0,35.0,1.4,15.4,0.06,172.0,152.0,194.0,95.0,0.0,3.709090909090909,13.0,1.0,3.618181818181818,23.0,1.0,10.49090909090909,192.0,0.0,0.5272727272727272,4.0,0.0
File,AddPartitionsResult.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,6.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,111.0,174.0,28.0,159.0,246.0,104.0,158.0,6.0,6.0,9.0,1.4,9.2,0.08,79.0,79.0,84.0,50.0,0.0,2.4285714285714284,9.0,0.0,3.085714285714286,13.0,1.0,2.2285714285714286,9.0,0.0,0.8285714285714286,4.0,0.0
File,AddPrimaryKeyRequest.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,1.4,8.8,0.08,76.0,76.0,81.0,51.0,0.0,2.3714285714285714,7.0,1.0,2.914285714285714,13.0,1.0,2.057142857142857,9.0,0.0,0.7428571428571429,4.0,0.0
File,AddResourceProcessor.java,14.0,1.0,13.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,82.0,10.0,50.0,24.0,25.0,22.0,25.0,32.0,21.0,16.0,4.0,4.0,5.0,1.0,0.0,0.44,6.0,6.0,7.0,6.0,0.0,1.6666666666666667,5.0,0.0,6.333333333333333,16.0,1.0,2.0,4.0,0.0,0.3333333333333333,1.0,0.0
File,Address.java,7.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,1.2222222222222223,9.333333333333334,0.2222222222222222,2.0,4.0,1.0,55.0,51.0,14.0,55.0,0.0,3.0,0.0,52.0,465.0,54.0,310.0,79.0,164.0,101.0,168.0,242.0,74.0,170.0,9.0,9.0,9.0,2.111111111111111,21.444444444444443,0.33,91.0,79.0,91.0,55.0,0.0,1.8380281690140845,11.0,0.0,2.2253521126760565,16.0,0.0,1.232394366197183,9.0,0.0,0.176056338028169,2.0,0.0
File,Adjacency.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,2.2,12.2,0.0,6.0,3.0,7.0,49.0,48.0,8.0,51.0,1.0,2.0,0.0,48.0,664.0,84.0,541.0,136.0,305.0,48.0,245.0,373.0,123.0,274.0,11.0,11.0,23.0,1.4,13.0,0.09,131.0,121.0,146.0,73.0,0.0,3.142857142857143,9.0,0.0,3.107142857142857,18.0,1.0,5.428571428571429,96.0,0.0,0.5892857142857143,4.0,0.0
File,AdjacencyType.java,5.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,4.0,45.0,7.0,25.0,11.0,9.0,13.0,11.0,15.0,9.0,6.0,3.0,2.0,3.0,0.0,0.0,0.52,5.0,4.0,5.0,3.0,1.0,3.857142857142857,7.0,1.0,1.0,1.0,1.0,1.4285714285714286,3.0,0.0,0.2857142857142857,1.0,0.0
File,AdminAuthorizedServlet.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,6.0,17.0,11.0,4.0,22.0,8.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,0.0,1.29,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
