Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
TestRCFileMapReduceInputFormat.java,13.0,1.0,1.0,2.0,2.0,1.0,1.0,33.0,0.0,1.0,2.0,0.0,7.0,6.0,2.0,93.0,0.17,0.0,3.555555555555556,18.0,1.0,4.666666666666667,23.0,0.0,0.0,0.0,0.0,0.5555555555555556,3.0,0.0
TestRawStoreProxy.java,7.0,0.0,1.0,1.0,1.0,1.0,1.0,6.5,0.0,2.0,0.0,0.0,0.0,2.0,1.5,0.0,0.57,0.0,1.0,4.0,0.0,2.25,7.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
TestReadEntityDirect.java,14.0,0.0,3.0,2.0,2.0,1.0,1.0,10.0,0.0,2.0,3.0,0.0,1.0,4.0,1.5,0.0,0.41,0.0,1.7,11.0,1.0,6.2,10.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0
TestReaderWriter.java,12.0,1.0,0.0,2.0,2.0,1.0,1.5,18.5,0.0,2.0,1.0,0.0,6.0,3.0,1.5,16.5,0.17,0.0,2.0,4.0,0.0,5.3,19.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0
TestRecordIdentifier.java,21.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.39,0.0,0.0,0.0,7.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestRemoteHiveMetaStore.java,9.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,1.5,1.0,0.0,0.0,0.0,2.0,2.5,41.5,0.65,4.0,5.8,8.0,3.0,7.2,12.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0
TestRemoteHiveMetaStoreIpAddress.java,12.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,33.0,0.59,4.0,4.666666666666667,6.0,3.0,7.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
TestRemoteUGIHiveMetaStoreIpAddress.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestReplChangeManager.java,38.0,6.0,3.0,2.0,2.0,1.0,1.0,34.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,55.0,0.14,4.0,6.0,13.0,3.0,13.571428571428571,28.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.0
TestReplicationScenarios.java,39.0,6.0,3.0,2.0,2.0,1.0,1.6666666666666667,15.666666666666666,0.0,3.0,5.0,0.0,14.0,11.0,1.0,31.0,0.1,0.0,6.606060606060606,20.0,0.0,7.666666666666667,26.0,0.0,0.0,0.0,0.0,0.5151515151515151,2.0,0.0
TestReplicationSemanticAnalyzer.java,30.0,5.0,1.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,71.0,0.12,0.0,3.0,6.0,0.0,5.857142857142857,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestRetriesInRetryingHMSHandler.java,10.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.52,2.0,3.6,8.0,7.0,9.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestRetryingHMSHandler.java,23.0,4.0,0.0,1.0,1.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.3,0.0,4.0,8.0,1.0,15.666666666666666,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestRow.java,27.0,4.0,1.0,4.0,4.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.31,0.0,1.5,3.0,5.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
TestRpc.java,12.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,7.333333333333333,0.0,6.0,0.0,1.0,4.0,3.0,1.3333333333333333,27.83333333333333,0.11,0.0,3.210526315789474,12.0,0.0,5.947368421052632,14.0,0.0,0.0,0.0,0.0,0.3684210526315789,1.0,0.0
TestSQL11ReservedKeyWordsNegative.java,12.0,0.0,0.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,98.0,0.03,0.0,2.0,86.0,1.0,3.952941176470589,5.0,0.0,0.0,0.0,0.0,0.976470588235294,1.0,0.0
TestSQLStdHiveAccessControllerHS2.java,14.0,1.0,4.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,0.55,1.0,2.7777777777777777,7.0,2.0,4.333333333333333,10.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
TestSSL.java,21.0,1.0,4.0,2.0,2.0,1.0,1.0,30.0,0.0,1.0,2.0,0.0,7.0,4.0,1.0,57.0,0.28,0.0,7.904761904761905,17.0,1.0,9.142857142857142,27.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.0
TestSchemaTool.java,30.0,2.0,6.0,1.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,80.0,0.26,0.0,2.7142857142857144,14.0,3.0,7.428571428571429,13.0,0.0,0.0,0.0,0.0,0.238095238095238,1.0,1.0
TestSemanticAnalysis.java,14.0,2.0,1.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,33.0,0.16,1.0,2.7916666666666665,7.0,3.0,6.375,16.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
TestSemanticAnalyzer.java,24.0,3.0,4.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,1.3333333333333333,11.0,0.48,0.0,2.0,5.0,2.0,5.142857142857143,14.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0
TestSemanticAnalyzerFactory.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,0.61,1.0,1.6666666666666667,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSemanticAnalyzerHookLoading.java,23.0,6.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.61,4.0,4.0,4.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSequenceFileReadWrite.java,25.0,2.0,0.0,2.0,2.0,1.0,1.0,22.0,0.0,2.0,0.0,0.0,1.0,3.0,1.5,23.5,0.08,1.0,6.25,14.0,1.0,15.5,33.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0
TestServiceDiscovery.java,15.0,1.0,1.0,2.0,2.0,1.0,1.25,13.5,0.0,3.0,1.0,1.0,1.0,3.0,1.0,29.25,0.2,1.0,3.7857142857142856,13.0,2.0,6.357142857142857,17.0,0.0,0.0,0.0,0.0,0.3571428571428571,2.0,0.0
TestServiceDiscoveryWithMiniHS2.java,8.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,75.0,0.2,1.0,3.0,7.0,2.0,5.111111111111111,13.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0
TestSessionManagerMetrics.java,21.0,3.0,1.0,1.0,1.0,1.0,1.2,11.2,0.0,5.0,0.0,2.0,0.0,3.0,1.8,10.0,0.14,0.0,4.846153846153846,13.0,1.0,5.769230769230769,15.0,0.0,0.0,0.0,0.0,0.5384615384615384,2.0,0.0
TestSessionState.java,14.0,1.0,1.0,2.0,2.0,1.0,1.5,17.0,0.0,2.0,1.0,0.0,2.0,5.0,1.0,45.0,0.14,0.0,4.0,10.0,1.0,8.272727272727273,19.0,0.0,0.0,0.0,0.0,0.4545454545454545,2.0,0.0
TestSetProcessor.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,60.0,0.25,1.0,3.8,10.0,2.0,4.8,9.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0
TestSetUGIOnBothClientServer.java,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSetUGIOnOnlyClient.java,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.57,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSetUGIOnOnlyServer.java,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.57,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSharedStorageDescriptor.java,11.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18,0.0,0.0,0.0,9.0,10.88888888888889,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSparkClient.java,13.0,1.0,1.0,1.0,1.0,1.0,1.5238095238095235,8.142857142857142,0.3809523809523809,21.0,0.0,3.0,3.0,3.0,1.5238095238095235,1.5714285714285714,0.09,0.0,1.9722222222222223,11.0,0.0,4.805555555555555,18.0,0.0,0.0,0.0,0.0,0.1666666666666666,2.0,0.0
TestSparkSessionManagerImpl.java,30.0,5.0,2.0,3.0,3.0,1.0,1.5,12.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,25.0,0.3,0.0,3.6666666666666665,6.0,8.0,13.333333333333334,19.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.0
TestSparkTask.java,12.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,4.0,4.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestSplitFilter.java,21.0,2.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,2.0,2.5,3.0,12.0,12.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestStatsSetupConst.java,9.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.27,1.0,1.25,3.0,4.0,5.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestStorageBasedMetastoreAuthorizationDrops.java,17.0,3.0,2.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,78.0,0.34,0.0,3.333333333333333,7.0,1.0,7.111111111111111,14.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0
TestStorageBasedMetastoreAuthorizationProvider.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,17.5,0.5,1.0,0.0,0.0,0.0,1.0,3.5,45.0,0.39,0.0,2.5,14.0,1.0,2.6666666666666665,17.0,0.0,0.0,0.0,0.0,0.0666666666666666,1.0,0.0
TestStorageBasedMetastoreAuthorizationProviderWithACL.java,9.0,0.0,2.0,1.0,1.0,1.0,1.0,24.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,90.0,0.36,0.0,3.117647058823529,14.0,1.0,3.4705882352941178,17.0,0.0,0.0,0.0,0.0,0.1176470588235294,1.0,0.0
TestStorageBasedMetastoreAuthorizationReads.java,10.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.41,0.0,2.75,9.0,1.0,4.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestStorageDescriptorSharing.java,35.0,4.0,2.0,3.0,3.0,1.0,1.0,25.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,50.0,0.21,0.0,1.25,4.0,1.0,11.75,41.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestStreaming.java,26.0,3.0,2.0,3.0,3.0,1.0,1.3076923076923077,15.923076923076923,0.0,6.0,14.0,3.0,26.0,10.0,1.2307692307692308,12.23076923076923,0.1,0.0,4.059259259259259,25.0,0.0,6.140740740740741,28.0,0.0,0.0,0.0,0.0,0.4148148148148148,4.0,0.0
TestStructColumnVector.java,31.0,0.0,0.0,3.0,3.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.19,2.0,2.0,2.0,12.0,14.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestSuite.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.17,4.0,4.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestSymlinkTextInputFormat.java,37.0,6.0,5.0,2.0,2.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,59.0,0.24,2.0,5.5,10.0,1.0,11.875,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
TestTaskExecutorService.java,19.0,2.0,1.0,1.0,1.0,1.0,1.0,15.333333333333334,0.0,3.0,0.0,3.0,5.0,3.0,2.0,42.333333333333336,0.09,1.0,3.842105263157895,8.0,2.0,8.894736842105264,23.0,0.0,0.0,0.0,0.0,0.9473684210526316,2.0,0.0
TestTempletonUtils.java,18.0,0.0,2.0,3.0,3.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,73.0,0.15,0.0,1.8,5.0,0.0,4.733333333333333,9.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0
TestTestConfiguration.java,21.0,2.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,67.0,0.26,1.0,1.3333333333333333,2.0,9.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestTezProgressMonitor.java,15.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,1.5,38.0,0.2,1.0,6.666666666666667,13.0,1.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestTezSessionPool.java,19.0,2.0,1.0,2.0,2.0,1.0,1.3333333333333333,9.666666666666666,0.0,3.0,0.0,0.0,0.0,5.0,1.3333333333333333,11.0,0.11,0.0,4.416666666666667,9.0,2.0,10.166666666666666,21.0,0.0,0.0,0.0,0.0,1.0833333333333333,2.0,0.0
TestTezTask.java,20.0,2.0,1.0,1.0,1.0,1.0,1.0,20.33333333333333,0.0,3.0,0.0,0.0,0.0,5.0,1.6666666666666667,20.666666666666668,0.11,0.0,4.076923076923077,13.0,2.0,11.23076923076923,49.0,0.0,0.0,0.0,0.0,0.3846153846153846,4.0,0.0
TestTezWork.java,13.0,2.0,1.0,2.0,2.0,1.0,1.0,7.666666666666667,0.0,4.0,0.0,0.0,1.0,3.0,1.6666666666666667,2.833333333333333,0.15,0.0,2.1052631578947367,4.0,2.0,6.578947368421052,13.0,0.0,0.0,0.0,0.0,0.5263157894736842,2.0,0.0
TestTezWorkConcurrency.java,12.0,0.0,0.0,2.0,2.0,1.0,1.0,8.5,0.0,2.0,2.0,0.0,2.0,3.0,1.5,0.0,0.3,0.0,1.0,2.0,4.0,5.5,9.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0
TestThriftCLIServiceWithBinary.java,15.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.03,0.0,5.5,11.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestThriftCLIServiceWithHttp.java,15.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,0.55,0.0,6.5,13.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestThriftHttpCLIServiceFeatures.java,13.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333,19.666666666666668,0.0,3.0,4.0,0.0,6.0,2.0,1.6666666666666667,27.666666666666668,0.32,0.0,3.866666666666666,17.0,1.0,5.2,24.0,0.0,0.0,0.0,0.0,0.2666666666666666,1.0,0.0
TestTxnCommands.java,17.0,0.0,2.0,1.0,1.0,1.0,1.25,16.5,0.25,4.0,1.0,1.0,8.0,5.0,1.5,39.625,0.14,0.0,5.217391304347826,44.0,0.0,6.060869565217391,26.0,0.0,0.0,0.0,0.0,0.5217391304347826,3.0,0.0
TestTxnCommands2.java,25.0,1.0,5.0,2.0,2.0,1.0,1.2,16.0,0.4,4.0,7.0,7.0,5.0,14.0,1.6,45.4,0.24,0.0,5.513888888888889,44.0,0.0,6.361111111111111,20.0,0.0,0.0,0.0,0.0,0.5416666666666666,3.0,1.0
TestTxnCommands2WithSplitUpdate.java,38.0,1.0,7.0,3.0,3.0,1.0,1.0,10.5,0.5,1.0,0.0,0.0,0.0,16.0,2.5,46.5,0.28,0.0,1.8666666666666667,7.0,0.0,3.866666666666666,15.0,0.0,0.0,0.0,0.0,0.4666666666666667,3.0,0.0
TestTxnCommands2WithSplitUpdateAndVectorization.java,6.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.37,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestTxnHandler.java,24.0,1.0,1.0,2.0,2.0,1.0,1.125,16.375,0.0,6.0,0.0,0.0,3.0,7.0,1.5,12.625,0.07,1.0,4.552238805970149,19.0,1.0,10.462686567164178,30.0,0.0,0.0,0.0,0.0,0.4626865671641791,3.0,0.0
TestTxnHandlerNegative.java,23.0,0.0,5.0,2.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.79,3.0,3.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestTxnHandlerNoConnectionPool.java,12.0,0.0,0.0,2.0,2.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,50.0,0.31,1.0,2.0,3.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestTxnUtils.java,29.0,2.0,3.0,2.0,2.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,50.0,0.22,1.0,2.4,5.0,1.0,5.8,9.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0
TestTypeInfoUtils.java,18.0,1.0,0.0,3.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.3,0.0,1.0,3.0,1.0,1.6666666666666667,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestUDFDateFormatGranularity.java,55.0,8.0,18.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestUDFMath.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.15,1.0,1.933333333333333,15.0,3.0,4.933333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestUDFXPathUtil.java,25.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47,1.0,3.5,6.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestUnaryMinus.java,12.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.05,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
TestUpdateDeleteSemanticAnalyzer.java,12.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,43.0,0.09,3.0,5.684210526315789,22.0,1.0,5.684210526315789,21.0,0.0,0.0,0.0,0.0,0.9473684210526316,2.0,0.0
TestUseDatabase.java,18.0,4.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.4,4.0,4.5,5.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestUserHS2ConnectionFileParser.java,9.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,65.0,0.23,0.0,2.466666666666667,9.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
TestUtil.java,11.0,0.0,4.0,1.0,1.0,1.0,1.0857142857142856,12.085714285714284,0.0857142857142857,3.0,1.0,0.0,0.0,2.0,1.4285714285714286,20.02857142857143,1.0,0.0,5.62200956937799,43.0,0.0,5.698564593301436,35.0,0.0,0.0,0.0,0.0,0.7751196172248804,5.0,0.0
TestUtilities.java,19.0,3.0,1.0,1.0,1.0,1.0,1.5,32.0,0.0,2.0,1.0,0.0,7.0,5.0,1.5,64.5,0.12,0.0,2.6153846153846154,9.0,1.0,6.730769230769231,24.0,0.0,0.0,0.0,0.0,0.3846153846153846,3.0,0.0
TestValidCompactorTxnList.java,7.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24,1.0,1.4444444444444444,3.0,3.0,3.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestValidReadTxnList.java,14.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.31,0.0,0.75,2.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
TestVectorArithmeticExpressions.java,33.0,3.0,4.0,2.0,2.0,1.0,1.0,30.0,0.0,1.0,2.0,0.0,2.0,9.0,1.0,0.0,0.21,2.0,5.916666666666667,16.0,1.0,8.291666666666666,12.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0
TestVectorConditionalExpressions.java,27.0,2.0,2.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.14,2.0,3.5,9.0,1.0,5.388888888888889,11.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0
TestVectorDateExpressions.java,16.0,1.0,0.0,2.0,2.0,1.0,1.5,24.5,0.0,2.0,1.0,0.0,15.0,5.0,1.0,44.0,0.06,0.0,4.88,8.0,1.0,6.32,11.0,0.0,0.0,0.0,0.0,0.92,3.0,0.0
TestVectorExpressionWriters.java,9.0,0.0,0.0,2.0,2.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,18.0,8.0,1.0,74.0,0.06,0.0,3.209302325581396,11.0,1.0,3.3255813953488373,13.0,0.0,0.0,0.0,0.0,0.5813953488372093,2.0,0.0
TestVectorFilterExpressions.java,38.0,6.0,4.0,1.0,1.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,88.0,0.16,2.0,4.08,7.0,3.0,8.12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorFilterOperator.java,19.0,2.0,0.0,3.0,3.0,1.0,1.0,13.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,40.0,0.22,2.0,4.6,7.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,1.2,3.0,0.0
TestVectorGenericDateExpressions.java,22.0,2.0,0.0,3.0,3.0,1.0,1.0,38.0,0.0,1.0,0.0,0.0,18.0,16.0,1.0,71.0,0.03,5.0,8.724137931034482,18.0,2.0,9.10344827586207,17.0,0.0,0.0,0.0,0.0,1.2758620689655171,3.0,0.0
TestVectorGroupByOperator.java,15.0,1.0,0.0,1.0,1.0,1.0,1.5333333333333334,9.666666666666666,0.2666666666666666,16.0,7.0,6.0,12.0,12.0,1.4,15.933333333333334,0.01,0.0,2.502958579881657,43.0,0.0,3.994082840236687,27.0,0.0,0.0,0.0,0.0,0.1479289940828402,3.0,0.0
TestVectorLimitOperator.java,9.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.63,0.0,1.75,7.0,1.0,2.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TestVectorLogicalExpressions.java,21.0,3.0,2.0,1.0,1.0,1.0,1.0,7.2,0.0,5.0,0.0,0.0,1.0,5.0,1.8,62.0,0.16,0.0,3.0357142857142856,15.0,1.0,5.464285714285714,12.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
TestVectorMapJoinFastBytesHashMap.java,25.0,4.0,2.0,3.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.29,3.0,5.4,8.0,1.0,7.3,12.0,0.0,0.0,0.0,0.0,1.2,4.0,0.0
TestVectorMapJoinFastLongHashMap.java,26.0,4.0,2.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.27,4.0,5.333333333333333,7.0,1.0,8.222222222222221,13.0,0.0,0.0,0.0,0.0,1.4444444444444444,4.0,0.0
TestVectorMapJoinFastRowHashMap.java,26.0,6.0,2.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.15,5.0,6.24,36.0,6.0,6.64,22.0,0.0,0.0,0.0,0.0,0.12,3.0,0.0
TestVectorMapJoinRowBytesContainer.java,22.0,2.0,0.0,5.0,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.36,0.0,2.5,5.0,1.0,8.0,15.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
TestVectorMathFunctions.java,16.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,10.0,0.0,1.0,3.0,1.0,94.0,0.1,1.0,3.8285714285714287,20.0,2.0,6.285714285714286,12.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
TestVectorRowObject.java,26.0,4.0,1.0,4.0,4.0,1.0,1.0,11.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,0.31,1.0,5.0,8.0,2.0,7.333333333333333,16.0,0.0,0.0,0.0,2.0,2.333333333333333,3.0,0.0
TestVectorScalarColArithmetic.java,17.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,91.0,0.21,1.0,5.181818181818182,9.0,2.0,6.454545454545454,10.0,0.0,0.0,0.0,0.0,0.7272727272727273,2.0,0.0
