Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
TestSessionManagerMetrics.java,18.0,2.0,15.0,1.0,1.0,1.0,1.0,3.0,17.0,17.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,22.0,100.0,15.0,62.0,24.0,34.0,23.0,19.0,4.0,42.0,50.0,21.0,33.0,1.0,2.0,2.0,2.0,1.0,1.0,8.5,8.5,0.37,4.0,4.0,4.0,0.0
TestSessionState.java,14.0,1.0,12.0,1.0,2.0,2.0,2.0,3.0,34.0,34.0,0.0,2.0,1.0,9.0,13.0,13.0,12.0,5.0,13.0,13.0,0.0,2.0,0.0,11.0,44.0,263.0,35.0,200.0,86.0,121.0,28.0,91.0,32.0,131.0,154.0,76.0,97.0,1.0,5.0,5.0,5.0,1.0,2.0,45.0,45.0,0.14,21.0,21.0,21.0,1.0
TestSessionUserName.java,11.0,0.0,7.0,4.0,1.0,1.0,1.0,3.0,24.0,24.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,2.0,0.0,4.0,12.0,122.0,15.0,65.0,37.0,26.0,42.0,31.0,6.0,40.0,48.0,32.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.65,6.0,6.0,6.0,0.0
TestSetProcessor.java,21.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,54.0,8.0,29.0,15.0,17.0,17.0,11.0,1.0,24.0,26.0,14.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.59,1.0,1.0,1.0,1.0
TestSetUGIOnBothClientServer.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,59.0,0.0,0.0,0.0,1.0,0.0,31.0,4.0,9.0,4.0,3.0,18.0,0.0,0.0,5.0,7.0,4.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
TestSetUGIOnOnlyClient.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,59.0,0.0,0.0,1.0,0.0,1.0,28.0,3.0,7.0,4.0,1.0,18.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.57,1.0,1.0,1.0,0.0
TestSetUGIOnOnlyServer.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1.0,0.0,1.0,28.0,3.0,7.0,4.0,1.0,18.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.57,1.0,1.0,1.0,0.0
TestSharedStorageDescriptor.java,11.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,1.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,153.0,15.0,117.0,57.0,75.0,21.0,98.0,9.0,88.0,98.0,48.0,75.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.18,9.0,9.0,9.0,0.0
TestShortestJobFirstComparator.java,56.0,4.0,50.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,199.0,19.0,161.0,32.0,142.0,22.0,22.0,3.0,142.0,146.0,26.0,134.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14,3.0,3.0,3.0,0.0
TestShutdownHookManager.java,12.0,1.0,11.0,0.0,1.0,1.0,1.0,3.0,9.0,9.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,78.0,10.0,46.0,16.0,28.0,22.0,14.0,4.0,30.0,35.0,14.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.48,4.0,4.0,4.0,0.0
TestSignedInt128.java,21.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,18.0,18.0,18.0,5.0,18.0,18.0,0.0,0.0,0.0,18.0,36.0,448.0,73.0,346.0,92.0,269.0,31.0,110.0,27.0,259.0,285.0,71.0,251.0,1.0,3.0,3.0,3.0,1.0,1.0,54.0,54.0,0.09,25.0,25.0,25.0,0.0
TestSimpleMapEqualComparer.java,14.0,2.0,12.0,1.0,1.0,1.0,1.0,4.0,32.0,32.0,0.0,4.0,0.0,0.0,8.0,8.0,8.0,3.0,8.0,8.0,2.0,0.0,0.0,6.0,23.0,172.0,28.0,119.0,63.0,73.0,25.0,54.0,5.0,82.0,94.0,56.0,64.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.21,8.0,8.0,8.0,0.0
TestSparkClient.java,13.0,1.0,11.0,1.0,1.0,1.0,1.0,30.0,150.0,150.0,8.0,19.0,0.0,2.0,33.0,34.0,34.0,2.0,34.0,50.0,3.0,3.0,0.0,28.0,64.0,410.0,70.0,310.0,124.0,173.0,30.0,152.0,40.0,160.0,211.0,111.0,131.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.1,39.0,39.0,39.0,0.0
TestSparkSessionManagerImpl.java,30.0,5.0,23.0,2.0,3.0,3.0,3.0,3.0,24.0,24.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,11.0,137.0,25.0,88.0,37.0,57.0,26.0,40.0,10.0,65.0,76.0,37.0,51.0,3.0,4.0,4.0,4.0,1.0,2.0,25.0,25.0,0.3,8.0,8.0,9.0,0.0
TestSplitSample.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,14.0,60.0,9.0,36.0,19.0,15.0,15.0,20.0,5.0,19.0,25.0,14.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.42,5.0,5.0,5.0,0.0
TestSqlMathUtil.java,33.0,2.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,4.0,35.0,21.0,21.0,21.0,2.0,1.0,21.0,23.0,17.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0
TestStandardObjectInspectors.java,54.0,4.0,47.0,3.0,3.0,3.0,3.0,1.0,40.0,40.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,2.0,1.0,0.0,6.0,55.0,549.0,51.0,452.0,88.0,383.0,47.0,128.0,47.0,292.0,321.0,76.0,280.0,2.0,8.0,8.0,8.0,2.0,3.0,0.0,0.0,0.1,30.0,30.0,30.0,0.0
TestStandardParquetHiveMapInspector.java,8.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,86.0,14.0,59.0,31.0,28.0,13.0,17.0,6.0,37.0,44.0,24.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.22,6.0,6.0,6.0,0.0
TestStartRequest.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,13.0,13.0,5.0,13.0,13.0,0.0,0.0,0.0,13.0,26.0,76.0,4.0,54.0,22.0,18.0,18.0,11.0,11.0,22.0,36.0,20.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,69.0,69.0,0.33,13.0,13.0,13.0,0.0
TestStartResponse.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,4.0,44.0,3.0,23.0,11.0,6.0,18.0,4.0,3.0,9.0,15.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,0.78,5.0,5.0,5.0,0.0
TestStatsSerde.java,22.0,3.0,16.0,3.0,2.0,2.0,2.0,1.0,28.0,28.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,4.0,0.0,4.0,30.0,241.0,47.0,155.0,72.0,99.0,39.0,56.0,18.0,114.0,132.0,72.0,84.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.25,17.0,17.0,17.0,0.0
TestStatus.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,14.0,14.0,14.0,5.0,14.0,25.0,0.0,1.0,0.0,13.0,32.0,82.0,4.0,60.0,25.0,20.0,18.0,32.0,30.0,26.0,41.0,23.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,57.0,29.0,0.3,14.0,14.0,14.0,0.0
TestStatusRequest.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,40.0,6.0,16.0,7.0,4.0,18.0,2.0,2.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,25.0,1.13,4.0,4.0,4.0,0.0
TestStatusResponse.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,5.0,50.0,3.0,29.0,13.0,8.0,18.0,4.0,4.0,12.0,20.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,57.0,29.0,0.62,7.0,7.0,7.0,0.0
TestStopRequest.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,40.0,6.0,16.0,7.0,4.0,18.0,2.0,2.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,25.0,1.13,4.0,4.0,4.0,0.0
TestStopResponse.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,39.0,3.0,18.0,9.0,4.0,18.0,2.0,2.0,7.0,12.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,0.0,1.0,4.0,4.0,4.0,0.0
TestStorageBasedClientSideAuthorizationProvider.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,30.0,0.0,1.0,11.0,0.0,18.0,108.0,19.0,67.0,40.0,15.0,22.0,22.0,12.0,22.0,35.0,21.0,15.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.33,12.0,12.0,12.0,0.0
TestStorageBasedMetastoreAuthorizationDrops.java,17.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,0.0,1.0,9.0,9.0,9.0,0.0,9.0,19.0,0.0,0.0,1.0,8.0,30.0,205.0,39.0,124.0,56.0,84.0,42.0,64.0,10.0,96.0,107.0,50.0,78.0,1.0,2.0,2.0,2.0,2.0,1.0,78.0,78.0,0.34,10.0,10.0,10.0,0.0
TestStorageBasedMetastoreAuthorizationProvider.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,35.0,35.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,82.0,0.0,0.0,12.0,0.0,70.0,112.0,18.0,66.0,40.0,14.0,28.0,78.0,30.0,22.0,35.0,22.0,14.0,1.0,1.0,1.0,1.0,4.0,0.0,44.5,44.5,0.42,12.0,12.0,12.0,0.0
TestStorageBasedMetastoreAuthorizationProviderWithACL.java,9.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,24.0,24.0,0.0,1.0,1.0,2.0,16.0,16.0,15.0,2.0,16.0,49.0,0.0,3.0,13.0,0.0,50.0,215.0,29.0,135.0,74.0,56.0,51.0,58.0,18.0,68.0,87.0,52.0,43.0,1.0,2.0,2.0,2.0,4.0,1.0,89.0,89.0,0.38,18.0,18.0,18.0,0.0
TestStorageBasedMetastoreAuthorizationReads.java,10.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,18.0,0.0,3.0,0.0,5.0,22.0,127.0,24.0,73.0,34.0,40.0,30.0,34.0,8.0,49.0,58.0,28.0,39.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.41,8.0,8.0,8.0,0.0
TestStorageDescriptorSharing.java,35.0,4.0,29.0,2.0,3.0,3.0,3.0,1.0,25.0,25.0,0.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,191.0,25.0,137.0,52.0,97.0,29.0,47.0,36.0,109.0,123.0,50.0,90.0,1.5,6.0,6.0,6.0,2.0,1.0,50.0,50.0,0.21,10.0,10.0,10.0,0.0
TestStorageFormatDescriptor.java,15.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,44.0,6.0,21.0,7.0,12.0,17.0,8.0,1.0,10.0,12.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.81,1.0,1.0,1.0,0.0
TestStreamName.java,21.0,0.0,21.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,28.0,15.0,18.0,17.0,4.0,1.0,21.0,23.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.61,1.0,1.0,1.0,0.0
TestStreamingAvg.java,11.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,26.0,163.0,24.0,122.0,79.0,72.0,17.0,30.0,10.0,53.0,64.0,52.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14,10.0,10.0,10.0,0.0
TestStreamingMax.java,8.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,20.0,135.0,22.0,96.0,69.0,47.0,17.0,31.0,11.0,50.0,62.0,50.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.18,11.0,11.0,11.0,0.0
TestStreamingMin.java,7.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,20.0,129.0,23.0,89.0,62.0,39.0,17.0,31.0,11.0,51.0,63.0,51.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19,11.0,11.0,11.0,0.0
TestStreamingSum.java,11.0,1.0,10.0,0.0,1.0,1.0,1.0,7.0,34.0,34.0,0.0,5.0,2.0,0.0,32.0,34.0,32.0,3.0,34.0,32.0,0.0,0.0,0.0,34.0,86.0,447.0,62.0,368.0,188.0,235.0,17.0,102.0,54.0,144.0,187.0,127.0,112.0,1.0,8.0,8.0,8.0,1.0,4.0,0.0,0.0,0.05,41.0,41.0,41.0,0.0
TestStringCompare.java,13.0,3.0,10.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,8.0,139.0,38.0,85.0,37.0,53.0,16.0,37.0,8.0,59.0,68.0,29.0,52.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19,8.0,8.0,8.0,0.0
TestStringDictionary.java,34.0,3.0,28.0,3.0,5.0,5.0,5.0,1.0,32.0,32.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,6.0,50.0,261.0,33.0,196.0,87.0,122.0,32.0,116.0,85.0,124.0,163.0,91.0,106.0,5.0,6.0,6.0,6.0,1.0,2.0,33.0,33.0,0.16,28.0,28.0,28.0,0.0
TestStringRedBlackTree.java,18.0,0.0,16.0,2.0,2.0,2.0,2.0,3.0,14.0,14.0,0.0,2.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,10.0,5.0,1.0,0.0,4.0,33.0,234.0,16.0,179.0,46.0,124.0,39.0,47.0,34.0,106.0,129.0,36.0,105.0,1.0,7.0,7.0,7.0,1.0,2.0,12.5,12.5,0.22,21.0,21.0,21.0,0.0
TestStructColumnVector.java,31.0,0.0,31.0,0.0,3.0,3.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,95.0,6.0,69.0,21.0,52.0,20.0,25.0,10.0,61.0,68.0,23.0,56.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.29,6.0,6.0,6.0,0.0
TestSymlinkTextInputFormat.java,36.0,7.0,25.0,5.0,2.0,2.0,2.0,1.0,40.0,40.0,0.0,1.0,0.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,2.0,2.0,4.0,43.0,370.0,66.0,244.0,112.0,166.0,60.0,94.0,31.0,164.0,187.0,104.0,126.0,2.0,6.0,6.0,6.0,2.0,2.0,59.0,56.0,0.25,19.0,19.0,19.0,0.0
TestTCTLSeparatedProtocol.java,40.0,9.0,29.0,3.0,1.0,1.0,1.0,2.0,14.0,14.0,0.0,2.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,12.0,13.0,511.0,116.0,344.0,74.0,307.0,51.0,115.0,12.0,307.0,321.0,76.0,279.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.15,13.0,13.0,13.0,0.0
TestTaskExecutorService.java,18.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,38.0,38.0,0.0,3.0,0.0,0.0,11.0,11.0,11.0,6.0,11.0,28.0,2.0,2.0,0.0,7.0,30.0,277.0,43.0,207.0,81.0,133.0,27.0,70.0,14.0,137.0,161.0,65.0,125.0,1.0,3.0,3.0,3.0,3.0,2.0,33.0,20.0,0.13,15.0,15.0,15.0,0.0
TestTaskLogProcessor.java,18.0,3.0,15.0,1.0,2.0,2.0,2.0,1.0,26.0,26.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,10.0,0.0,5.0,0.0,5.0,31.0,238.0,41.0,168.0,87.0,112.0,32.0,91.0,17.0,121.0,140.0,82.0,101.0,1.0,3.0,3.0,3.0,1.0,2.0,80.0,30.0,0.19,16.0,16.0,17.0,0.0
TestTempletonUtils.java,18.0,0.0,17.0,2.0,3.0,3.0,3.0,1.0,17.0,17.0,0.0,1.0,0.0,2.0,15.0,15.0,15.0,2.0,15.0,15.0,0.0,0.0,0.0,15.0,27.0,325.0,21.0,271.0,86.0,187.0,42.0,71.0,77.0,139.0,175.0,67.0,122.0,2.0,7.0,7.0,7.0,1.0,2.0,73.0,73.0,0.15,42.0,42.0,42.0,0.0
TestTestCheckPhase.java,11.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,11.0,0.0,0.0,0.0,5.0,20.0,91.0,12.0,61.0,33.0,34.0,18.0,40.0,5.0,40.0,46.0,28.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0,20.0,0.3,5.0,5.0,5.0,0.0
TestTestConfiguration.java,21.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,107.0,13.0,76.0,41.0,50.0,20.0,48.0,3.0,61.0,65.0,34.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,67.0,67.0,0.26,3.0,3.0,3.0,0.0
TestTestExecutor.java,13.0,0.0,13.0,0.0,1.0,1.0,1.0,2.0,38.0,38.0,0.0,2.0,0.0,3.0,6.0,6.0,6.0,11.0,6.0,7.0,0.0,0.0,0.0,6.0,28.0,142.0,8.0,116.0,58.0,57.0,18.0,64.0,7.0,83.0,91.0,53.0,42.0,1.0,2.0,2.0,2.0,2.0,1.0,32.0,32.0,0.16,7.0,7.0,7.0,0.0
TestTestLogger.java,21.0,0.0,21.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,54.0,5.0,31.0,18.0,18.0,18.0,13.0,1.0,26.0,28.0,17.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.58,1.0,1.0,1.0,0.0
TestTestParser.java,17.0,0.0,17.0,0.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,1.0,0.0,2.0,6.0,6.0,6.0,8.0,6.0,6.0,0.0,1.0,0.0,5.0,26.0,156.0,9.0,129.0,45.0,85.0,18.0,42.0,6.0,104.0,112.0,39.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,63.0,0.14,6.0,6.0,6.0,0.0
TestTezSessionPool.java,15.0,1.0,14.0,0.0,3.0,3.0,3.0,4.0,29.0,29.0,0.0,3.0,0.0,1.0,12.0,12.0,12.0,4.0,12.0,34.0,0.0,0.0,0.0,12.0,36.0,241.0,35.0,189.0,56.0,117.0,18.0,86.0,54.0,109.0,144.0,50.0,108.0,2.0,6.0,6.0,6.0,2.0,2.0,0.0,0.0,0.1,30.0,30.0,30.0,1.0
TestTezTask.java,18.0,2.0,16.0,0.0,1.0,1.0,1.0,3.0,55.0,55.0,0.0,3.0,0.0,0.0,11.0,11.0,11.0,12.0,11.0,11.0,0.0,0.0,0.0,11.0,48.0,278.0,34.0,226.0,111.0,124.0,22.0,131.0,16.0,164.0,185.0,105.0,101.0,1.0,5.0,5.0,5.0,2.0,4.0,0.0,0.0,0.1,16.0,16.0,16.0,0.0
TestTezWork.java,13.0,2.0,12.0,1.0,2.0,2.0,2.0,4.0,29.0,29.0,0.0,4.0,0.0,1.0,15.0,15.0,15.0,2.0,15.0,15.0,0.0,1.0,0.0,14.0,36.0,235.0,40.0,178.0,61.0,117.0,26.0,103.0,24.0,117.0,144.0,59.0,106.0,1.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.15,23.0,23.0,33.0,0.0
TestThatEvolvedSchemasActAsWeWant.java,62.0,5.0,49.0,8.0,1.0,1.0,1.0,1.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,10.0,65.0,30.0,46.0,25.0,15.0,1.0,35.0,37.0,27.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38,1.0,1.0,1.0,0.0
TestThriftBinaryCLIService.java,11.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,2.0,1.0,4.0,4.0,2.0,0.0,4.0,15.0,0.0,0.0,0.0,4.0,11.0,92.0,19.0,37.0,20.0,13.0,36.0,10.0,4.0,21.0,26.0,14.0,12.0,1.0,1.0,1.0,1.0,2.0,0.0,75.0,75.0,0.97,4.0,4.0,4.0,0.0
TestThriftHttpCLIService.java,11.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,36.0,36.0,0.0,2.0,3.0,2.0,14.0,14.0,11.0,1.0,14.0,30.0,0.0,4.0,0.0,10.0,44.0,239.0,36.0,141.0,78.0,65.0,64.0,45.0,16.0,84.0,105.0,64.0,54.0,1.0,2.0,2.0,2.0,3.0,1.0,34.0,32.0,0.45,17.0,17.0,17.0,0.0
TestThriftObjectInspectors.java,77.0,9.0,64.0,5.0,4.0,4.0,4.0,1.0,20.0,20.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,11.0,197.0,23.0,144.0,41.0,118.0,30.0,55.0,8.0,98.0,106.0,38.0,85.0,3.5,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.21,7.0,7.0,7.0,0.0
TestTimestampParser.java,20.0,2.0,17.0,2.0,1.0,1.0,1.0,2.0,8.0,8.0,0.0,2.0,2.0,0.0,7.0,7.0,5.0,2.0,7.0,7.0,2.0,0.0,0.0,5.0,14.0,181.0,24.0,129.0,87.0,74.0,30.0,24.0,9.0,37.0,51.0,36.0,21.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.23,10.0,10.0,10.0,0.0
TestTimestampWritable.java,13.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,33.0,33.0,0.0,2.0,18.0,6.0,31.0,31.0,13.0,2.0,31.0,31.0,0.0,18.0,1.0,12.0,109.0,495.0,67.0,380.0,153.0,228.0,50.0,149.0,62.0,224.0,285.0,133.0,211.0,2.0,5.0,5.0,6.0,2.0,3.0,47.5,45.0,0.13,58.0,58.0,60.0,0.0
TestToInteger.java,19.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,8.0,23.0,17.0,13.0,17.0,5.0,1.0,18.0,20.0,16.0,13.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.74,1.0,1.0,1.0,0.0
TestTransaction.java,7.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,27.0,27.0,0.0,1.0,0.0,2.0,8.0,8.0,8.0,3.0,8.0,15.0,0.0,0.0,0.0,8.0,38.0,112.0,20.0,75.0,40.0,27.0,17.0,64.0,17.0,43.0,53.0,29.0,24.0,1.0,2.0,2.0,2.0,1.0,1.0,48.0,37.5,0.23,9.0,9.0,9.0,0.0
