Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
Utils.java,19.0,3.0,10.0,7.0,3.0,3.0,3.0,188.0,2811.0,2811.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1460.0,0.0,0.0,0.0,2.0,8820.0,67.0,10.0,24.0,8.0,13.0,33.0,8590.0,34289749.0,17.0,24.0,10.0,17.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.38,6.0,6.0,6.0,1.0
Utils.java,11.0,1.0,10.0,1.0,1.0,1.0,1.0,188.0,2811.0,2811.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1460.0,0.0,0.0,0.0,2.0,8820.0,56.0,6.0,30.0,20.0,13.0,20.0,8590.0,34289749.0,22.0,25.0,18.0,13.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.67,2.0,2.0,2.0,1.0
Utils.java,15.0,0.0,8.0,7.0,2.0,2.0,2.0,188.0,2811.0,2811.0,4.0,2.0,6.0,0.0,8.0,8.0,2.0,4.0,8.0,1460.0,0.0,1.0,0.0,7.0,8820.0,181.0,19.0,88.0,49.0,41.0,74.0,8590.0,34289749.0,55.0,68.0,42.0,37.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.84,13.0,13.0,14.0,1.0
VectorAssignRow.java,7.0,0.0,7.0,0.0,2.0,1.0,2.0,24.0,125.0,125.0,22.0,22.0,0.0,2.0,56.0,59.0,59.0,8.0,59.0,221.0,51.0,1.0,2.0,5.0,130.0,612.0,95.0,488.0,185.0,231.0,29.0,143.0,80.0,216.0,324.0,162.0,175.0,2.0,18.0,3.0,18.0,3.0,2.0,0.0,0.0,0.06,99.0,83.0,99.0,0.0
VectorDeserializeRow.java,9.0,1.0,9.0,0.0,2.0,2.0,2.0,25.0,237.0,237.0,23.0,25.0,0.0,2.0,55.0,56.0,56.0,22.0,56.0,121.0,45.0,3.0,0.0,8.0,225.0,738.0,134.0,566.0,195.0,309.0,40.0,192.0,187.0,280.0,391.0,175.0,235.0,2.0,18.0,3.0,18.0,3.0,2.0,0.0,0.0,0.07,102.0,87.0,102.0,0.0
VectorExpressionWriterFactory.java,13.0,1.0,11.0,1.0,2.0,2.0,2.0,26.0,158.0,158.0,23.0,27.0,28.0,0.0,125.0,127.0,99.0,29.0,127.0,435.0,2.0,19.0,0.0,106.0,432.0,1320.0,148.0,1050.0,205.0,710.0,122.0,394.0,221.0,436.0,650.0,249.0,425.0,1.0,23.0,7.0,23.0,3.0,2.0,38.0,38.0,0.12,225.0,205.0,305.0,0.0
VectorExtractRow.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,24.0,142.0,142.0,22.0,22.0,0.0,2.0,58.0,61.0,61.0,22.0,61.0,227.0,50.0,1.0,2.0,8.0,251.0,738.0,116.0,563.0,220.0,291.0,59.0,108.0,81.0,290.0,399.0,197.0,211.0,2.0,18.0,4.0,18.0,3.0,3.0,0.0,0.0,0.1,117.0,101.0,133.0,0.0
VectorHashKeyWrapperBatch.java,16.0,0.0,12.0,4.0,3.0,3.0,5.0,1.0,13.0,13.0,0.0,1.0,1.0,1.0,32.0,32.0,31.0,3.0,32.0,35.0,0.0,24.0,0.0,8.0,231.0,603.0,49.0,389.0,88.0,241.0,165.0,104.0,16457.0,189.0,294.0,100.0,200.0,2.0,31.0,31.0,71.0,2.0,2.0,67.0,67.0,0.42,108.0,108.0,148.0,0.0
VectorMapJoinGenerateResultOperator.java,32.0,5.0,21.0,6.0,4.0,4.0,5.0,1.0,38.0,38.0,4.0,1.0,2.0,3.0,22.0,22.0,20.0,4.0,22.0,218.0,0.0,4.0,11.0,7.0,171.0,848.0,149.0,505.0,156.0,330.0,195.0,115.0,524.0,288.0,386.0,147.0,271.0,3.0,17.0,17.0,17.0,6.0,4.0,90.0,85.0,0.39,97.0,97.0,100.0,1.0
VectorMapJoinInnerBigOnlyGenerateResultOperator.java,25.0,4.0,13.0,9.0,3.0,3.0,3.0,1.0,14.0,14.0,3.0,1.0,0.0,2.0,9.0,9.0,9.0,7.0,9.0,227.0,0.0,2.0,5.0,2.0,54.0,334.0,55.0,143.0,54.0,76.0,136.0,30.0,31.0,83.0,109.0,50.0,62.0,4.5,6.0,5.0,6.0,7.0,3.0,79.0,79.0,0.95,27.0,25.0,28.0,1.0
VectorMapJoinInnerBigOnlyLongOperator.java,79.0,15.0,45.0,19.0,10.0,8.0,12.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,4.0,231.0,0.0,0.0,1.0,3.0,37.0,398.0,78.0,204.0,49.0,142.0,116.0,31.0,186218.0,110.0,144.0,50.0,96.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.57,41.0,33.0,49.0,1.0
VectorMapJoinInnerBigOnlyMultiKeyOperator.java,79.0,15.0,45.0,19.0,10.0,8.0,11.0,1.0,23.0,23.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,231.0,0.0,0.0,1.0,3.0,35.0,405.0,81.0,206.0,50.0,144.0,118.0,37.0,173586.0,117.0,150.0,52.0,105.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.57,40.0,32.0,42.0,1.0
VectorMapJoinInnerBigOnlyStringOperator.java,76.0,15.0,42.0,19.0,9.0,7.0,10.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,231.0,0.0,0.0,1.0,3.0,36.0,384.0,78.0,191.0,54.0,137.0,115.0,26.0,43410.0,106.0,136.0,55.0,83.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.6,37.0,29.0,41.0,1.0
VectorMapJoinInnerGenerateResultOperator.java,18.0,3.0,11.0,4.0,3.0,2.0,3.0,1.0,14.0,14.0,3.0,1.0,0.0,2.0,7.0,7.0,7.0,8.0,7.0,225.0,0.0,0.0,5.0,2.0,40.0,234.0,38.0,108.0,47.0,55.0,88.0,21.0,22.0,66.0,85.0,46.0,40.0,3.5,6.0,5.0,6.0,7.0,3.0,70.0,70.0,0.81,18.0,16.0,19.0,1.0
VectorMapJoinInnerLongOperator.java,78.0,15.0,46.0,18.0,10.0,8.0,12.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,4.0,229.0,0.0,0.0,1.0,3.0,38.0,395.0,78.0,207.0,48.0,146.0,110.0,32.0,186218.0,113.0,147.0,49.0,100.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.53,41.0,33.0,49.0,1.0
VectorMapJoinInnerMultiKeyOperator.java,79.0,15.0,46.0,18.0,10.0,8.0,11.0,1.0,22.0,22.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,229.0,0.0,0.0,1.0,3.0,36.0,401.0,80.0,209.0,49.0,148.0,112.0,38.0,173586.0,120.0,153.0,51.0,109.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.54,40.0,32.0,42.0,1.0
VectorMapJoinInnerStringOperator.java,75.0,15.0,43.0,18.0,9.0,7.0,10.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,229.0,0.0,0.0,1.0,3.0,37.0,377.0,76.0,193.0,52.0,140.0,108.0,27.0,43410.0,108.0,138.0,53.0,87.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.56,37.0,29.0,41.0,1.0
VectorMapJoinLeftSemiGenerateResultOperator.java,18.0,3.0,10.0,5.0,2.0,2.0,3.0,1.0,13.0,13.0,3.0,1.0,0.0,2.0,8.0,8.0,8.0,4.0,8.0,226.0,0.0,1.0,5.0,2.0,37.0,231.0,40.0,101.0,42.0,49.0,90.0,20.0,17.0,59.0,78.0,39.0,42.0,3.0,6.0,4.0,6.0,7.0,3.0,78.0,78.0,0.89,19.0,17.0,20.0,1.0
VectorMapJoinLeftSemiLongOperator.java,76.0,15.0,42.0,19.0,10.0,8.0,12.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,4.0,230.0,0.0,0.0,1.0,3.0,34.0,388.0,78.0,194.0,48.0,132.0,116.0,26.0,186218.0,103.0,137.0,49.0,90.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.6,41.0,33.0,49.0,1.0
VectorMapJoinLeftSemiMultiKeyOperator.java,78.0,15.0,43.0,20.0,10.0,8.0,11.0,1.0,23.0,23.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,230.0,0.0,0.0,1.0,3.0,32.0,398.0,81.0,196.0,49.0,134.0,121.0,32.0,173586.0,110.0,143.0,51.0,99.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.62,40.0,32.0,42.0,1.0
VectorMapJoinLeftSemiStringOperator.java,73.0,15.0,39.0,19.0,9.0,7.0,10.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,230.0,0.0,0.0,1.0,3.0,33.0,371.0,77.0,180.0,52.0,126.0,114.0,21.0,43410.0,98.0,128.0,53.0,77.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.63,37.0,29.0,41.0,1.0
VectorMapJoinOperator.java,15.0,2.0,12.0,2.0,2.0,2.0,2.0,6.0,47.0,47.0,0.0,4.0,0.0,2.0,13.0,13.0,13.0,12.0,13.0,214.0,0.0,1.0,4.0,8.0,50.0,260.0,47.0,165.0,72.0,92.0,49.0,45.0,51.0,102.0,127.0,74.0,65.0,1.0,7.0,7.0,7.0,6.0,2.0,16.5,16.5,0.3,24.0,24.0,24.0,1.0
VectorMapJoinOptimizedCreateHashTable.java,81.0,6.0,75.0,0.0,17.0,5.0,17.0,1.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,129.0,14.0,88.0,22.0,69.0,27.0,17.0,13.0,41.0,47.0,21.0,34.0,17.0,17.0,5.0,17.0,1.0,2.0,0.0,0.0,0.31,17.0,5.0,17.0,0.0
VectorMapJoinOuterFilteredOperator.java,14.0,3.0,10.0,1.0,2.0,2.0,2.0,1.0,12.0,12.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,195.0,0.0,0.0,1.0,4.0,14.0,126.0,30.0,63.0,26.0,31.0,33.0,18.0,17.0,40.0,51.0,25.0,27.0,3.5,6.0,6.0,6.0,6.0,2.0,70.0,70.0,0.52,10.0,10.0,10.0,1.0
VectorMapJoinOuterGenerateResultOperator.java,44.0,7.0,22.0,14.0,5.0,5.0,5.0,1.0,14.0,14.0,3.0,1.0,0.0,2.0,14.0,14.0,14.0,12.0,14.0,232.0,0.0,5.0,5.0,4.0,111.0,751.0,131.0,342.0,99.0,221.0,278.0,62.0,1110.0,182.0,257.0,97.0,166.0,4.0,17.0,17.0,17.0,7.0,4.0,83.0,83.0,0.81,66.0,64.0,70.0,1.0
VectorMapJoinOuterLongOperator.java,93.0,17.0,52.0,24.0,12.0,10.0,13.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,4.0,236.0,0.0,0.0,1.0,3.0,41.0,454.0,87.0,232.0,53.0,167.0,135.0,33.0,601358.0,119.0,158.0,54.0,106.0,43.0,43.0,35.0,50.0,8.0,7.0,75.0,75.0,0.58,46.0,38.0,53.0,1.0
VectorMapJoinOuterMultiKeyOperator.java,96.0,18.0,55.0,24.0,12.0,10.0,12.0,1.0,22.0,22.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,236.0,0.0,0.0,1.0,3.0,40.0,470.0,90.0,244.0,54.0,176.0,137.0,39.0,1363402.0,131.0,171.0,56.0,121.0,44.0,44.0,36.0,46.0,8.0,7.0,75.0,75.0,0.56,47.0,39.0,49.0,1.0
VectorMapJoinOuterStringOperator.java,91.0,17.0,50.0,23.0,11.0,9.0,12.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,236.0,0.0,0.0,1.0,3.0,40.0,440.0,86.0,223.0,55.0,165.0,131.0,28.0,227242.0,116.0,152.0,56.0,98.0,40.0,40.0,32.0,43.0,8.0,7.0,75.0,75.0,0.59,43.0,35.0,46.0,1.0
VectorizationContext.java,22.0,1.0,19.0,2.0,5.0,4.0,6.0,6.0,352.0,352.0,1.0,5.0,19.0,7.0,95.0,93.0,76.0,19.0,95.0,213.0,5.0,45.0,3.0,42.0,743.0,2506.0,252.0,2004.0,550.0,1427.0,251.0,973.0,883.0,1062.0,1450.0,523.0,1126.0,2.0,23.0,23.0,38.0,2.0,6.0,0.0,0.0,0.13,492.0,381.0,569.0,1.0
Vectorizer.java,23.0,3.0,19.0,1.0,4.0,3.0,4.0,16.0,390.0,390.0,2.0,9.0,0.0,1.0,84.0,84.0,84.0,26.0,84.0,224.0,7.0,48.0,2.0,27.0,406.0,2269.0,323.0,1809.0,557.0,1199.0,139.0,606.0,3331.0,1022.0,1339.0,525.0,994.0,2.0,38.0,20.0,40.0,2.0,6.0,33.0,33.0,0.08,343.0,290.0,377.0,1.0
VerifyFast.java,163.0,1.0,162.0,0.0,32.0,17.0,32.0,1.0,36.0,36.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,49.0,372.0,8.0,343.0,87.0,224.0,21.0,70.0,126.0,176.0,211.0,88.0,153.0,32.0,46.0,31.0,46.0,1.0,3.0,0.0,0.0,0.06,64.0,34.0,64.0,0.0
WindowingTableFunction.java,15.0,1.0,14.0,1.0,3.0,3.0,4.0,15.0,166.0,166.0,5.0,14.0,1.0,1.0,78.0,80.0,79.0,35.0,80.0,189.0,13.0,9.0,10.0,48.0,268.0,1588.0,196.0,1174.0,411.0,684.0,234.0,380.0,401.0,553.0,804.0,352.0,585.0,2.0,15.0,15.0,17.0,2.0,5.0,27.5,27.5,0.2,257.0,240.0,305.0,0.0
WriterImpl.java,16.0,0.0,15.0,2.0,3.0,3.0,4.0,34.0,500.0,500.0,18.0,25.0,7.0,9.0,150.0,150.0,143.0,106.0,150.0,500.0,86.0,23.0,3.0,38.0,952.0,2913.0,212.0,2405.0,692.0,1489.0,296.0,689.0,1199.0,1177.0,1633.0,570.0,1147.0,2.0,25.0,17.0,25.0,3.0,4.0,25.0,25.0,0.12,486.0,422.0,530.0,1.0
cbo_rp_TestJdbcDriver2.java,25.0,2.0,20.0,3.0,2.0,2.0,2.0,5.0,72.0,72.0,0.0,5.0,3.0,17.0,87.0,87.0,84.0,4.0,87.0,93.0,0.0,15.0,0.0,72.0,298.0,2425.0,312.0,1793.0,449.0,1391.0,383.0,660.0,240.0,1200.0,1381.0,365.0,1171.0,1.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.21,171.0,170.0,172.0,1.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,0.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,1.0,0.0,68.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
serdeConstants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,50.0,105.0,77.0,70.0,6.0,0.0,0.0,96.0,97.0,73.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
thrift_grammar.java,44.0,0.0,43.0,1.0,10.0,8.0,10.0,6.0,81.0,81.0,0.0,1.0,5.0,4.0,68.0,68.0,63.0,15.0,68.0,116.0,0.0,6.0,1.0,61.0,970.0,3121.0,90.0,2945.0,224.0,1963.0,88.0,752.0,5602.0,1212.0,1716.0,223.0,1550.0,7.0,32.0,23.0,32.0,1.0,4.0,82.0,40.0,0.03,675.0,537.0,677.0,0.0
thrift_grammarTokenManager.java,42.0,0.0,41.0,0.0,14.0,8.0,14.0,2.0,7.0,7.0,0.0,1.0,0.0,6.0,36.0,36.0,36.0,11.0,36.0,36.0,0.0,28.0,1.0,7.0,205.0,1604.0,48.0,1544.0,117.0,1240.0,12.0,191.0,2633.0,684.0,944.0,76.0,870.0,7.5,145.0,92.0,152.0,1.0,6.0,82.0,45.0,0.01,502.0,272.0,512.0,0.0
