Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
DateColumnStatsData.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,2.0,11.0,52.0,52.0,0.0,6.0,3.0,11.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,215.0,708.0,92.0,587.0,142.0,358.0,41.0,150.0,1.0,282.0,416.0,125.0,310.0,1.0,14.0,14.0,26.0,2.0,3.0,0.0,0.0,0.07,142.0,127.0,156.0,81.0,0.0
DecimalColumnStatsData.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,2.0,11.0,52.0,52.0,0.0,6.0,3.0,11.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,263.0,708.0,92.0,587.0,142.0,358.0,41.0,150.0,1.0,282.0,416.0,125.0,310.0,1.0,14.0,14.0,26.0,2.0,3.0,0.0,0.0,0.07,142.0,127.0,156.0,81.0,0.0
DoubleColumnStatsData.java,10.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,11.0,49.0,49.0,0.0,6.0,3.0,13.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,290.0,684.0,92.0,563.0,144.0,344.0,41.0,156.0,1.0,280.0,404.0,127.0,296.0,1.0,14.0,14.0,26.0,2.0,3.0,0.0,0.0,0.07,132.0,117.0,146.0,81.0,0.0
DropPartitionsRequest.java,12.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,11.0,55.0,55.0,0.0,6.0,3.0,17.0,73.0,0.0,71.0,70.0,19.0,73.0,65.0,1.0,2.0,0.0,70.0,310.0,1112.0,133.0,946.0,189.0,621.0,57.0,252.0,1.0,456.0,673.0,167.0,547.0,1.0,26.0,26.0,58.0,2.0,3.0,0.0,0.0,0.06,245.0,210.0,285.0,125.0,0.0
EmbeddedLockManager.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,6.0,61.0,61.0,0.0,4.0,0.0,1.0,42.0,0.0,42.0,42.0,11.0,42.0,46.0,0.0,15.0,0.0,27.0,188.0,470.0,58.0,389.0,118.0,200.0,24.0,160.0,1.0,155.0,258.0,98.0,182.0,1.0,8.0,8.0,9.0,2.0,3.0,50.0,20.0,0.06,93.0,93.0,99.0,65.0,0.0
FetchOperator.java,17.0,0.0,15.0,2.0,3.0,3.0,4.0,2.0,4.0,77.0,77.0,1.0,3.0,2.0,4.0,30.0,0.0,30.0,28.0,33.0,30.0,71.0,2.0,13.0,3.0,12.0,170.0,685.0,61.0,527.0,177.0,304.0,98.0,256.0,2.0,293.0,402.0,182.0,263.0,2.0,15.0,15.0,21.0,3.0,4.0,50.0,50.0,0.19,103.0,103.0,122.0,54.0,1.0
FireEventRequest.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,12.0,89.0,89.0,0.0,6.0,3.0,11.0,61.0,0.0,59.0,58.0,13.0,61.0,76.0,1.0,2.0,0.0,58.0,274.0,861.0,104.0,727.0,160.0,444.0,45.0,244.0,1.0,339.0,509.0,146.0,392.0,1.0,17.0,17.0,35.0,2.0,4.0,0.0,0.0,0.06,183.0,163.0,205.0,95.0,0.0
Function.java,13.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,251.0,1618.0,1618.0,36.0,6.0,3.0,13.0,76.0,0.0,74.0,73.0,19.0,76.0,1770.0,1.0,2.0,0.0,73.0,4632.0,1199.0,129.0,1013.0,198.0,650.0,81.0,4596.0,1.0,474.0,710.0,176.0,575.0,1.0,26.0,26.0,56.0,5.0,4.0,0.0,0.0,0.08,263.0,228.0,300.0,128.0,0.0
GenVectorCode.java,20.0,1.0,18.0,1.0,3.0,3.0,3.0,2.0,1.0,13.0,13.0,0.0,1.0,9.0,2.0,96.0,0.0,96.0,87.0,9.0,96.0,96.0,6.0,85.0,0.0,5.0,672.0,2893.0,305.0,2437.0,1397.0,2161.0,151.0,547.0,1.0,1169.0,1410.0,655.0,1008.0,1.0,75.0,75.0,78.0,2.0,2.0,80.0,70.0,0.06,246.0,246.0,262.0,204.0,1.0
GrantRevokeRoleRequest.java,13.0,1.0,11.0,1.0,3.0,3.0,4.0,2.0,11.0,54.0,54.0,0.0,6.0,3.0,13.0,68.0,0.0,66.0,65.0,17.0,68.0,60.0,1.0,2.0,0.0,65.0,261.0,1059.0,117.0,874.0,176.0,560.0,89.0,215.0,1.0,403.0,611.0,154.0,494.0,1.0,23.0,23.0,51.0,2.0,3.0,0.0,0.0,0.1,231.0,201.0,266.0,114.0,0.0
GroupByOptimizer.java,18.0,2.0,14.0,3.0,3.0,3.0,3.0,2.0,8.0,86.0,86.0,1.0,7.0,0.0,1.0,27.0,0.0,23.0,27.0,10.0,27.0,37.0,0.0,6.0,4.0,17.0,72.0,628.0,74.0,427.0,170.0,245.0,127.0,145.0,2.0,211.0,289.0,148.0,191.0,2.0,25.0,25.0,27.0,2.0,6.0,0.0,0.0,0.3,80.0,77.0,92.0,45.0,1.0
HBaseFilterPlanUtil.java,13.0,0.0,11.0,1.0,3.0,3.0,3.0,2.0,9.0,92.0,92.0,2.0,8.0,3.0,0.0,34.0,0.0,37.0,34.0,15.0,37.0,65.0,8.0,3.0,3.0,23.0,210.0,612.0,57.0,441.0,160.0,254.0,114.0,238.0,1.0,219.0,318.0,146.0,213.0,1.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.26,95.0,87.0,102.0,52.0,0.0
HCatClient.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,0.0,17.0,245.0,245.0,1.0,2.0,1.0,1.0,3.0,0.0,45.0,46.0,2.0,47.0,193.0,1.0,0.0,0.0,46.0,759.0,556.0,50.0,137.0,118.0,21.0,369.0,1106.0,1.0,67.0,72.0,64.0,10.0,1.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,2.69,5.0,5.0,5.0,1.0,0.0
HcatDelegator.java,18.0,1.0,15.0,2.0,3.0,3.0,3.0,2.0,2.0,45.0,45.0,0.0,2.0,0.0,1.0,42.0,0.0,42.0,42.0,1.0,42.0,55.0,0.0,19.0,0.0,23.0,303.0,873.0,80.0,671.0,214.0,460.0,124.0,278.0,3.0,256.0,390.0,141.0,311.0,3.0,10.0,10.0,10.0,3.0,3.0,47.5,19.0,0.18,130.0,130.0,133.0,66.0,0.0
HiveClusterStatus.java,11.0,0.0,10.0,1.0,3.0,2.0,3.0,2.0,11.0,51.0,51.0,0.0,6.0,3.0,15.0,63.0,0.0,61.0,60.0,15.0,63.0,55.0,1.0,2.0,0.0,60.0,229.0,901.0,108.0,750.0,170.0,481.0,61.0,188.0,1.0,374.0,538.0,147.0,409.0,1.0,20.0,20.0,34.0,2.0,3.0,0.0,0.0,0.08,182.0,157.0,197.0,103.0,0.0
HiveFileFormatUtils.java,12.0,1.0,11.0,2.0,2.0,2.0,3.0,2.0,5.0,86.0,86.0,0.0,4.0,22.0,4.0,35.0,0.0,35.0,13.0,3.0,35.0,36.0,0.0,11.0,0.0,24.0,147.0,576.0,59.0,438.0,193.0,216.0,84.0,149.0,1.5,185.0,272.0,141.0,168.0,1.5,7.0,7.0,10.0,2.0,3.0,0.0,0.0,0.19,80.0,80.0,90.0,59.0,1.0
HiveObjectPrivilege.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,11.0,56.0,56.0,0.0,6.0,3.0,8.0,53.0,0.0,51.0,50.0,10.0,53.0,45.0,1.0,2.0,0.0,50.0,198.0,729.0,90.0,599.0,140.0,360.0,52.0,156.0,1.0,274.0,416.0,121.0,320.0,1.0,14.0,14.0,30.0,2.0,3.0,0.0,0.0,0.09,150.0,135.0,170.0,81.0,0.0
HiveObjectRef.java,11.0,0.0,11.0,1.0,3.0,3.0,3.0,2.0,11.0,57.0,57.0,0.0,6.0,3.0,9.0,61.0,0.0,59.0,58.0,12.0,61.0,53.0,1.0,2.0,0.0,58.0,252.0,872.0,102.0,729.0,160.0,441.0,56.0,188.0,1.0,333.0,505.0,143.0,394.0,1.0,17.0,17.0,37.0,2.0,4.0,0.0,0.0,0.08,185.0,165.0,210.0,95.0,0.0
HiveOnTezCostModel.java,12.0,0.0,11.0,1.0,2.0,2.0,2.0,2.0,9.0,104.0,104.0,0.0,5.0,1.0,11.0,41.0,0.0,41.0,40.0,0.0,41.0,46.0,0.0,1.0,0.0,40.0,80.0,652.0,74.0,493.0,211.0,295.0,85.0,193.0,1.0,227.0,311.0,159.0,226.0,1.0,7.0,7.0,8.0,2.0,2.0,0.0,0.0,0.17,85.0,82.0,99.0,75.0,0.0
HiveRelMdRowCount.java,18.0,2.0,14.0,2.0,3.0,3.0,4.0,2.0,5.0,51.0,51.0,1.0,5.0,5.0,2.0,19.0,0.0,19.0,14.0,10.0,19.0,21.0,3.0,5.0,1.0,10.0,65.0,456.0,64.0,317.0,149.0,182.0,75.0,88.0,3.0,161.0,217.0,123.0,140.0,3.0,20.0,20.0,27.0,2.0,3.0,0.0,0.0,0.24,61.0,61.0,73.0,36.0,0.0
InStream.java,14.0,0.0,12.0,2.0,3.0,3.0,3.0,2.0,12.0,64.0,64.0,3.0,3.0,5.0,2.0,29.0,0.0,30.0,25.0,15.0,30.0,67.0,0.0,7.0,1.0,22.0,231.0,496.0,45.0,388.0,121.0,228.0,66.0,267.0,2.0,198.0,273.0,96.0,199.0,2.0,7.0,7.0,10.0,3.0,3.0,42.0,26.0,0.17,74.0,74.0,89.0,51.0,1.0
LazySimpleDeserializeRead.java,12.0,1.0,11.0,1.0,2.0,2.0,3.0,2.0,11.0,68.0,68.0,0.0,10.0,1.0,4.0,52.0,0.0,52.0,51.0,38.0,52.0,81.0,0.0,1.0,0.0,51.0,129.0,959.0,115.0,643.0,212.0,344.0,201.0,151.0,1.0,311.0,422.0,173.0,262.0,1.0,57.0,42.0,80.0,3.0,4.0,0.0,0.0,0.31,119.0,104.0,142.0,100.0,0.0
LockComponent.java,11.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,12.0,57.0,57.0,0.0,6.0,3.0,10.0,58.0,0.0,56.0,55.0,12.0,58.0,58.0,1.0,2.0,0.0,55.0,423.0,831.0,102.0,676.0,151.0,417.0,68.0,194.0,1.0,311.0,471.0,132.0,368.0,1.0,17.0,17.0,37.0,2.0,3.0,0.0,0.0,0.1,173.0,153.0,198.0,92.0,0.0
LockRequest.java,11.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,27.0,132.0,132.0,0.0,6.0,3.0,11.0,61.0,0.0,59.0,58.0,13.0,61.0,136.0,1.0,2.0,0.0,58.0,666.0,861.0,107.0,724.0,161.0,443.0,45.0,723.0,1.0,341.0,509.0,147.0,394.0,1.0,17.0,17.0,37.0,2.0,4.0,0.0,0.0,0.06,180.0,160.0,205.0,95.0,0.0
LongColumnStatsData.java,10.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,11.0,48.0,48.0,0.0,6.0,3.0,13.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,292.0,684.0,92.0,563.0,144.0,344.0,41.0,152.0,1.0,280.0,404.0,127.0,296.0,1.0,14.0,14.0,26.0,2.0,3.0,0.0,0.0,0.07,132.0,117.0,146.0,81.0,0.0
MapJoinProcessor.java,24.0,2.0,17.0,5.0,3.0,3.0,4.0,2.0,16.0,186.0,186.0,1.0,6.0,21.0,2.0,42.0,0.0,42.0,21.0,4.0,42.0,85.0,0.0,10.0,1.0,31.0,198.0,1208.0,143.0,803.0,325.0,498.0,264.0,439.0,2.0,423.0,588.0,285.0,433.0,2.0,20.0,20.0,22.0,3.0,5.0,0.0,0.0,0.33,138.0,138.0,155.0,66.0,1.0
MapOperator.java,16.0,1.0,14.0,1.0,3.0,3.0,4.0,2.0,5.0,81.0,81.0,1.0,3.0,2.0,1.0,34.0,0.0,32.0,32.0,26.0,34.0,282.0,1.0,9.0,2.0,22.0,163.0,716.0,76.0,561.0,209.0,327.0,82.0,249.0,2.0,299.0,422.0,198.0,288.0,2.0,19.0,19.0,19.0,3.0,5.0,83.0,80.0,0.15,111.0,111.0,121.0,53.0,1.0
MetaStoreUtils.java,19.0,1.0,14.0,4.0,3.0,3.0,4.0,2.0,5.0,95.0,95.0,0.0,4.0,77.0,14.0,80.0,0.0,80.0,3.0,0.0,80.0,82.0,5.0,6.0,0.0,69.0,484.0,1759.0,157.0,1237.0,356.0,786.0,371.0,472.0,3.0,563.0,837.0,325.0,615.0,3.0,19.0,19.0,22.0,2.0,4.0,0.0,0.0,0.3,259.0,259.0,288.0,147.0,1.0
NotificationEvent.java,11.0,1.0,11.0,1.0,3.0,3.0,3.0,2.0,45.0,204.0,204.0,0.0,6.0,3.0,13.0,63.0,0.0,61.0,60.0,15.0,63.0,162.0,1.0,2.0,0.0,60.0,815.0,900.0,112.0,757.0,166.0,482.0,49.0,528.0,1.0,364.0,536.0,145.0,418.0,1.0,20.0,20.0,40.0,2.0,3.0,0.0,0.0,0.06,190.0,165.0,214.0,103.0,0.0
ObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,1525.0,1525.0,117.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,4.0,2835.0,2.0,0.0,0.0,2.0,6282.0,64.0,5.0,8.0,7.0,0.0,51.0,3612.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0
OpenTxnRequest.java,10.0,1.0,9.0,1.0,3.0,2.0,3.0,2.0,11.0,48.0,48.0,0.0,6.0,3.0,10.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,164.0,702.0,95.0,578.0,142.0,350.0,41.0,142.0,1.0,275.0,407.0,124.0,305.0,1.0,14.0,14.0,28.0,2.0,3.0,0.0,0.0,0.07,140.0,125.0,157.0,81.0,0.0
Operator.java,12.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,291.0,2949.0,2949.0,128.0,6.0,3.0,12.0,67.0,0.0,65.0,64.0,15.0,67.0,12850.0,1.0,2.0,0.0,64.0,8643.0,1023.0,112.0,868.0,185.0,537.0,61.0,8226.0,1.0,417.0,611.0,170.0,474.0,1.0,20.0,20.0,40.0,8.0,4.0,38.0,33.0,0.07,210.0,185.0,234.0,107.0,1.0
OrcInputFormat.java,16.0,1.0,14.0,2.0,3.0,3.0,3.0,2.0,41.0,329.0,329.0,2.0,21.0,31.0,11.0,107.0,0.0,107.0,80.0,98.0,111.0,119.0,20.0,21.0,0.0,70.0,488.0,2114.0,188.0,1666.0,651.0,943.0,267.0,589.0,1.0,836.0,1141.0,545.0,734.0,2.0,22.0,20.0,22.0,2.0,5.0,44.0,27.0,0.16,296.0,276.0,332.0,165.0,1.0
OrcStruct.java,8.0,0.0,8.0,0.0,2.0,2.0,3.0,2.0,12.0,78.0,78.0,0.0,5.0,2.0,0.0,59.0,0.0,59.0,57.0,8.0,59.0,71.0,13.0,2.0,1.0,43.0,233.0,621.0,66.0,528.0,173.0,280.0,27.0,144.0,1.0,226.0,336.0,138.0,216.0,1.0,23.0,7.0,23.0,3.0,4.0,53.0,53.0,0.05,139.0,105.0,148.0,97.0,0.0
Partition.java,13.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,508.0,3574.0,3574.0,21.0,6.0,3.0,15.0,78.0,0.0,76.0,75.0,19.0,78.0,3494.0,1.0,2.0,0.0,75.0,13840.0,1229.0,131.0,1065.0,208.0,679.0,57.0,16118.0,1.0,506.0,749.0,190.0,600.0,1.0,26.0,26.0,54.0,4.0,4.0,0.0,0.0,0.05,270.0,235.0,304.0,130.0,0.0
PartitionSpec.java,11.0,0.0,11.0,1.0,3.0,3.0,4.0,2.0,39.0,216.0,216.0,3.0,6.0,3.0,10.0,58.0,0.0,56.0,55.0,12.0,58.0,203.0,1.0,2.0,0.0,55.0,801.0,826.0,99.0,698.0,151.0,431.0,44.0,869.0,1.0,317.0,485.0,132.0,382.0,1.0,17.0,17.0,37.0,2.0,3.0,0.0,0.0,0.06,181.0,161.0,206.0,92.0,0.0
PartitionWithoutSD.java,12.0,0.0,11.0,1.0,3.0,3.0,4.0,2.0,11.0,66.0,66.0,0.0,6.0,3.0,13.0,68.0,0.0,66.0,65.0,15.0,68.0,60.0,1.0,2.0,0.0,65.0,236.0,1016.0,113.0,872.0,184.0,539.0,49.0,218.0,1.0,415.0,613.0,170.0,476.0,1.0,20.0,20.0,40.0,2.0,4.0,0.0,0.0,0.06,215.0,190.0,239.0,108.0,0.0
PartitionsByExprRequest.java,11.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,11.0,50.0,50.0,0.0,6.0,3.0,11.0,60.0,0.0,58.0,57.0,13.0,60.0,52.0,1.0,2.0,0.0,57.0,202.0,815.0,106.0,679.0,155.0,420.0,45.0,176.0,1.0,319.0,477.0,136.0,370.0,1.0,17.0,17.0,37.0,2.0,3.0,0.0,0.0,0.07,173.0,153.0,198.0,94.0,0.0
PrimitiveObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,329.0,329.0,3.0,2.0,0.0,0.0,2.0,0.0,10.0,12.0,18.0,12.0,113.0,9.0,0.0,0.0,3.0,1219.0,94.0,15.0,19.0,18.0,0.0,60.0,580.0,2.0,13.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0
PrimitiveObjectInspectorConverter.java,10.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,35.0,115.0,115.0,0.0,18.0,0.0,2.0,35.0,0.0,35.0,35.0,50.0,35.0,35.0,0.0,0.0,0.0,35.0,107.0,578.0,67.0,452.0,151.0,225.0,59.0,96.0,3.0,206.0,289.0,124.0,168.0,3.0,24.0,8.0,24.0,1.0,2.0,0.0,0.0,0.13,84.0,68.0,84.0,71.0,0.0
PrivilegeGrantInfo.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,16.0,90.0,90.0,0.0,6.0,3.0,11.0,58.0,0.0,56.0,55.0,13.0,58.0,132.0,1.0,2.0,0.0,55.0,422.0,815.0,99.0,674.0,155.0,419.0,57.0,445.0,1.0,321.0,475.0,134.0,364.0,1.0,17.0,17.0,33.0,2.0,3.0,0.0,0.0,0.08,167.0,147.0,186.0,92.0,0.0
PropValueUnion.java,11.0,0.0,10.0,0.0,3.0,2.0,3.0,2.0,1.0,39.0,39.0,0.0,2.0,10.0,10.0,55.0,0.0,53.0,45.0,9.0,55.0,47.0,1.0,2.0,8.0,44.0,178.0,734.0,72.0,645.0,166.0,395.0,24.0,147.0,1.0,322.0,430.0,155.0,303.0,1.0,18.0,12.0,18.0,2.0,4.0,0.0,0.0,0.04,143.0,101.0,145.0,90.0,0.0
Query.java,13.0,0.0,13.0,1.0,3.0,3.0,4.0,2.0,133.0,902.0,902.0,2.0,6.0,3.0,14.0,80.0,0.0,78.0,77.0,19.0,80.0,1134.0,1.0,2.0,0.0,77.0,3376.0,1278.0,133.0,1112.0,217.0,702.0,57.0,3442.0,1.0,532.0,783.0,203.0,624.0,1.0,26.0,26.0,54.0,3.0,4.0,0.0,0.0,0.05,276.0,241.0,310.0,132.0,0.0
RawStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,99.0,99.0,0.0,2.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0,116.0,245.0,16.0,0.0,0.0,100.0,671.0,636.0,127.0,255.0,253.0,0.0,254.0,492.0,1.0,156.0,158.0,158.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0
Reader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,2614.0,2614.0,69.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,2259.0,7.0,0.0,0.0,0.0,5946.0,101.0,12.0,16.0,15.0,0.0,73.0,5762.0,1.0,11.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,33.0,20.0,4.56,0.0,0.0,0.0,0.0,1.0
RecordReaderUtils.java,14.0,0.0,12.0,2.0,3.0,3.0,4.0,2.0,7.0,53.0,53.0,0.0,4.0,12.0,6.0,26.0,0.0,26.0,14.0,12.0,26.0,26.0,6.0,1.0,0.0,19.0,149.0,482.0,40.0,368.0,134.0,209.0,76.0,91.0,2.0,175.0,246.0,105.0,160.0,2.0,27.0,10.0,28.0,1.0,4.0,41.5,12.5,0.21,90.0,73.0,97.0,55.0,1.0
RecordWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,401.0,401.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,143.0,3.0,0.0,0.0,0.0,482.0,38.0,7.0,10.0,9.0,0.0,21.0,602.0,1.0,8.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
RolePrincipalGrant.java,12.0,1.0,11.0,1.0,3.0,3.0,4.0,2.0,11.0,52.0,52.0,0.0,6.0,3.0,13.0,68.0,0.0,66.0,65.0,17.0,68.0,60.0,1.0,2.0,0.0,65.0,255.0,1035.0,117.0,862.0,179.0,555.0,77.0,210.0,1.0,409.0,607.0,154.0,484.0,1.0,23.0,23.0,47.0,2.0,3.0,0.0,0.0,0.09,221.0,191.0,250.0,114.0,0.0
RowContainer.java,13.0,1.0,11.0,1.0,3.0,3.0,3.0,2.0,35.0,239.0,239.0,1.0,1.0,0.0,2.0,36.0,0.0,36.0,36.0,30.0,36.0,223.0,0.0,6.0,16.0,14.0,631.0,615.0,76.0,470.0,130.0,282.0,84.0,584.0,1.0,257.0,351.0,123.0,243.0,1.0,9.0,9.0,10.0,3.0,4.0,34.5,14.5,0.18,93.0,93.0,100.0,55.0,0.0
SMBMapJoinOperator.java,17.0,1.0,14.0,2.0,3.0,3.0,4.0,2.0,12.0,125.0,125.0,1.0,2.0,1.0,2.0,40.0,0.0,40.0,39.0,26.0,40.0,404.0,0.0,18.0,5.0,17.0,239.0,836.0,108.0,623.0,189.0,379.0,107.0,288.0,2.0,352.0,490.0,189.0,347.0,2.0,12.0,12.0,14.0,5.0,3.0,33.0,33.0,0.17,133.0,133.0,147.0,75.0,1.0
SQLStdHiveAccessController.java,19.0,1.0,15.0,3.0,3.0,3.0,4.0,2.0,7.0,109.0,109.0,1.0,1.0,1.0,5.0,28.0,0.0,28.0,27.0,8.0,28.0,74.0,1.0,12.0,0.0,15.0,246.0,646.0,66.0,480.0,174.0,274.0,100.0,294.0,1.0,204.0,310.0,144.0,206.0,1.0,9.0,9.0,9.0,2.0,4.0,0.0,0.0,0.21,95.0,92.0,100.0,45.0,0.0
SerializationUtils.java,17.0,0.0,15.0,1.0,3.0,3.0,4.0,2.0,2.0,18.0,18.0,0.0,2.0,2.0,1.0,70.0,0.0,68.0,68.0,34.0,70.0,74.0,1.0,43.0,0.0,26.0,370.0,1297.0,103.0,1073.0,202.0,808.0,121.0,191.0,1.0,635.0,809.0,180.0,639.0,1.0,18.0,11.0,21.0,1.0,3.0,42.0,34.0,0.11,225.0,177.0,258.0,123.0,0.0
Serializer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,381.0,381.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,181.0,4.0,0.0,0.0,0.0,470.0,67.0,8.0,12.0,11.0,0.0,47.0,820.0,1.0,9.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0
Service.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,3830.0,3830.0,25.0,2.0,0.0,0.0,2.0,0.0,9.0,11.0,4.0,11.0,2541.0,9.0,0.0,0.0,2.0,6366.0,122.0,18.0,19.0,17.0,0.0,85.0,6963.0,1.0,11.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0
SessionHiveMetaStoreClient.java,17.0,1.0,14.0,1.0,3.0,3.0,3.0,2.0,2.0,45.0,45.0,0.0,1.0,5.0,0.0,34.0,0.0,34.0,29.0,1.0,34.0,207.0,2.0,15.0,2.0,15.0,128.0,658.0,70.0,527.0,201.0,288.0,62.0,238.0,2.5,234.0,350.0,150.0,263.0,2.5,9.0,9.0,11.0,2.0,3.0,97.0,76.0,0.12,106.0,106.0,114.0,51.0,0.0
ShowLocksRequest.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,11.0,47.0,47.0,0.0,6.0,3.0,10.0,52.0,0.0,50.0,49.0,11.0,52.0,44.0,1.0,2.0,0.0,49.0,165.0,710.0,91.0,590.0,138.0,356.0,41.0,148.0,1.0,269.0,412.0,123.0,314.0,1.0,14.0,14.0,30.0,2.0,3.0,0.0,0.0,0.07,151.0,136.0,171.0,80.0,0.0
SparkClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,438.0,438.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,130.0,8.0,0.0,0.0,0.0,362.0,102.0,12.0,16.0,15.0,0.0,74.0,574.0,1.0,13.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0
Stage.java,13.0,0.0,12.0,1.0,3.0,3.0,4.0,2.0,24.0,140.0,140.0,3.0,6.0,3.0,13.0,75.0,0.0,73.0,72.0,17.0,75.0,121.0,1.0,2.0,0.0,72.0,472.0,1181.0,124.0,1013.0,205.0,630.0,65.0,478.0,1.0,485.0,713.0,193.0,560.0,1.0,23.0,23.0,47.0,2.0,4.0,0.0,0.0,0.06,248.0,218.0,277.0,121.0,1.0
StringColumnStatsData.java,10.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,11.0,48.0,48.0,0.0,6.0,3.0,12.0,53.0,0.0,51.0,50.0,11.0,53.0,45.0,1.0,2.0,0.0,50.0,287.0,672.0,94.0,549.0,143.0,336.0,41.0,144.0,1.0,280.0,396.0,124.0,283.0,1.0,14.0,14.0,22.0,2.0,3.0,0.0,0.0,0.07,124.0,109.0,132.0,81.0,0.0
StructObject.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,139.0,139.0,24.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,345.0,2.0,0.0,0.0,0.0,851.0,28.0,5.0,6.0,5.0,0.0,17.0,387.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,59.0,50.0,2.83,0.0,0.0,0.0,0.0,0.0
