Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountLine,CountLineBlank,CountLineComment,CountPath,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,Bugs
DataReadMethod.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,29.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
DataReader.java,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,58.0,10.0,36.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0
DataReaderMaster.java,15.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,71.0,11.0,22.0,1.5,1.5,2.0,1.0,1.0,0.0,0.58,3.0,0.0
DataReaderSlave.java,24.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,18.0,3.0,3.0,3.0,1.0,2.0,0.0,0.49,3.0,0.0
DataTransferFactory.java,16.0,0.0,12.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,135.0,11.0,92.0,1.0,1.0,1.0,1.0,0.0,0.0,2.88,6.0,0.0
DataWritableReadSupport.java,26.0,2.0,9.0,3.0,2.0,1.0,0.0,1.0,6.0,2.0,8.0,0.0,1.0,0.0,6.0,0.0,270.0,29.0,89.0,3.5,3.0,5.0,2.0,4.0,75.0,0.59,23.0,0.0
DataWritableRecordConverter.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,7.0,18.0,1.0,1.0,1.0,2.0,0.0,0.0,0.72,3.0,0.0
DataWritableWriteSupport.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,61.0,11.0,18.0,1.0,1.0,1.0,2.0,0.0,60.0,0.56,5.0,0.0
DataWriterMaster.java,17.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,96.0,14.0,23.0,2.0,2.0,3.0,1.0,1.0,0.0,0.39,6.0,0.0
DataWriterSlave.java,7.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,87.0,15.0,19.0,1.0,1.0,3.0,1.0,1.0,25.0,0.36,7.0,0.0
DatabaseConnection.java,10.0,1.0,1.0,2.0,1.0,6.0,0.0,5.0,0.0,4.0,24.0,0.0,13.0,10.0,0.0,0.0,343.0,50.0,33.0,1.0,1.5,12.0,2.0,3.0,50.0,0.13,52.0,1.0
DatabaseConnections.java,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,76.0,11.0,21.0,1.5,1.5,3.0,1.0,1.0,21.0,0.48,12.0,0.0
DatabaseDesc.java,3.0,0.0,0.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,42.0,5.0,21.0,1.0,1.0,1.0,2.0,0.0,63.0,1.31,2.0,0.0
DateColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
DateObjectInspector.java,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,5.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,2.5,0.0,0.0
DateTimeMath.java,9.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,214.0,35.0,40.0,2.0,2.0,3.0,1.0,1.0,0.0,0.29,30.0,0.0
DateUtils.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,76.0,12.0,21.0,1.0,1.0,3.0,2.0,2.0,0.0,0.49,9.0,0.0
DateWritable.java,5.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,4.0,2.0,21.0,0.0,1.0,0.0,0.0,1.0,179.0,28.0,49.0,1.0,1.0,2.0,2.0,1.0,27.5,0.48,24.0,0.0
DbLockManager.java,9.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,22.0,0.0,5.0,5.0,1.0,0.0,279.0,30.0,50.0,1.0,1.0,10.0,2.0,3.0,56.5,0.25,44.0,1.0
DbNotificationListener.java,11.0,0.0,3.0,1.0,1.0,7.0,0.0,2.0,0.0,2.0,18.0,0.0,5.0,1.0,3.0,0.0,293.0,28.0,78.0,1.0,1.0,3.0,2.0,2.0,31.0,0.42,26.0,1.0
Deadline.java,9.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,11.0,2.0,14.0,0.0,3.0,3.0,3.0,1.0,191.0,20.0,65.0,2.0,2.0,4.0,2.0,2.0,0.0,0.61,24.0,1.0
DeadlineException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,3.33,1.0,0.0
DebugUtils.java,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,78.0,10.0,21.0,1.0,1.0,3.0,1.0,1.0,0.0,0.45,12.0,0.0
Decimal128FastBuffer.java,8.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,66.0,8.0,27.0,1.0,1.0,1.0,1.0,0.0,33.0,0.87,3.0,0.0
DecimalColumnInList.java,15.0,1.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,155.0,21.0,30.0,1.0,1.0,23.0,2.0,4.0,65.5,0.29,29.0,0.0
DecimalColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
DecimalColumnStatsAggregator.java,15.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,18.0,1.0,3.0,3.0,1.0,0.0,0.0,0.86,3.0,0.0
DecimalColumnVector.java,9.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,151.0,15.0,29.0,2.0,2.0,4.0,2.0,3.0,45.0,0.27,23.0,1.0
DecimalNumDistinctValueEstimator.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,0.94,4.0,0.0
DecimalToStringUnaryUDF.java,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,1.0,147.0,19.0,24.0,1.0,1.0,15.0,2.0,4.0,56.0,0.23,23.0,0.0
DecimalTypeInfo.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,130.0,25.0,23.0,1.0,1.0,3.0,3.0,1.0,63.0,0.28,19.0,0.0
DeepParquetHiveMapInspector.java,24.0,5.0,0.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80.0,14.0,20.0,1.0,1.0,10.0,2.0,3.0,0.0,0.43,11.0,0.0
DefaultAccumuloRowIdFactory.java,7.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,89.0,11.0,24.0,1.0,1.0,1.0,1.0,0.0,32.0,0.44,5.0,0.0
DefaultBucketMatcher.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,69.0,14.0,18.0,1.0,1.0,3.0,1.0,2.0,60.0,0.49,7.0,0.0
DefaultFetchFormatter.java,8.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,77.0,11.0,21.0,1.5,1.5,2.0,1.0,1.0,50.0,0.47,6.0,0.0
DefaultFileAccess.java,11.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,100.0,15.0,23.0,1.0,1.0,8.0,1.0,2.0,75.0,0.37,11.0,0.0
DefaultGraphWalker.java,18.0,1.0,7.0,3.0,2.0,2.0,9.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,175.0,17.0,79.0,3.0,3.0,6.0,1.0,3.0,63.0,0.99,17.0,1.0
DefaultHBaseKeyFactory.java,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,69.0,11.0,17.0,1.0,1.0,1.0,2.0,0.0,50.0,0.41,5.0,0.0
DefaultHBaseValueFactory.java,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,81.0,10.0,21.0,1.0,1.0,1.0,1.0,0.0,70.0,0.42,5.0,0.0
DefaultHCatRecord.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,131.0,24.0,18.0,1.0,1.0,3.0,2.0,2.0,6.5,0.2,21.0,0.0
DefaultHiveAuthorizationProvider.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,17.0,1.0,1.0,1.0,3.0,0.0,0.0,1.7,1.0,0.0
DefaultHiveAuthorizationTranslator.java,12.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.0,10.0,21.0,2.0,2.0,4.0,1.0,2.0,0.0,0.42,7.0,0.0
DefaultHiveMetastoreAuthorizationProvider.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,18.0,1.0,1.0,1.0,3.0,0.0,0.0,0.95,3.0,0.0
DefaultHivePartitioner.java,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,19.0,1.0,1.0,1.0,2.0,0.0,0.0,2.11,1.0,0.0
DefaultMetaStoreFilterHookImpl.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,102.0,17.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31,13.0,0.0
DefaultOutputCommitterContainer.java,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,107.0,15.0,28.0,1.0,1.0,3.0,3.0,2.0,0.0,0.44,11.0,0.0
DefaultOutputFormatContainer.java,9.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,102.0,14.0,43.0,1.0,1.0,1.0,3.0,0.0,0.0,0.96,5.0,0.0
DefaultRecordWriterContainer.java,11.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,83.0,9.0,28.0,1.5,1.5,2.0,3.0,1.0,50.0,0.61,5.0,0.0
DefaultRuleDispatcher.java,29.0,2.0,12.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,95.0,11.0,45.0,12.0,5.0,5.0,1.0,2.0,0.0,1.15,6.0,0.0
DefaultStateProvider.java,9.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,21.0,1.5,1.5,2.0,1.0,1.0,50.0,1.05,3.0,0.0
DefaultStorageHandler.java,4.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,108.0,15.0,29.0,1.0,1.0,1.0,1.0,0.0,83.0,0.45,12.0,0.0
DefaultUDAFEvaluatorResolver.java,29.0,3.0,8.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,103.0,14.0,44.0,48.0,9.0,9.0,1.0,3.0,0.0,0.98,10.0,0.0
DefaultUDFMethodResolver.java,10.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,62.0,7.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,2.67,2.0,0.0
DelegationTokenCache.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,66.0,4.0,38.0,1.0,1.0,1.0,1.0,0.0,25.0,1.58,4.0,0.0
DelegationTokenIdentifier.java,6.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,7.0,29.0,2.5,2.5,1.0,2.0,0.0,0.0,1.81,3.0,0.0
DelegationTokenSecretManager.java,9.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,12.0,32.0,1.0,1.0,2.0,3.0,1.0,0.0,0.57,7.0,1.0
DelegationTokenSelector.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,2.5,1.0,0.0
DelegationTokenStore.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,118.0,16.0,74.0,0.0,0.0,1.0,2.0,0.0,0.0,2.64,2.0,0.0
DeleteDelegator.java,18.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,74.0,4.0,21.0,12.0,8.0,8.0,2.0,4.0,0.0,0.43,9.0,0.0
DeleteResourceProcessor.java,13.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,9.0,22.0,1.0,1.0,4.0,1.0,1.0,0.0,0.46,6.0,0.0
DelimitedAccumuloRowIdFactory.java,14.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,105.0,17.0,20.0,2.5,2.0,4.0,2.0,2.0,25.0,0.29,9.0,0.0
DelimitedInputWriter.java,12.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,18.0,0.0,9.0,1.0,4.0,6.0,305.0,27.0,71.0,2.0,2.0,7.0,2.0,2.0,44.0,0.34,39.0,0.0
DelimitedJSONSerDe.java,10.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,75.0,10.0,28.0,2.0,2.0,3.0,4.0,2.0,0.0,0.76,5.0,0.0
DemuxDesc.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,98.0,19.0,21.0,1.0,1.0,1.0,2.0,0.0,75.0,0.36,12.0,0.0
DemuxOperator.java,17.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,15.0,0.0,8.0,0.0,3.0,4.0,388.0,37.0,106.0,2.0,2.0,12.0,2.0,4.0,83.0,0.43,49.0,1.0
DependencyCollectionTask.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,22.0,1.0,1.0,1.0,2.0,0.0,0.0,0.88,4.0,0.0
DependencyCollectionWork.java,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,2.33,1.0,0.0
DependencyResolver.java,27.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,183.0,21.0,42.0,8.0,4.0,8.0,1.0,3.0,70.0,0.35,25.0,0.0
DeprecatedSeparatedValuesOutputFormat.java,7.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,78.0,9.0,30.0,1.5,2.0,4.0,1.0,2.0,50.0,0.75,10.0,0.0
DescDatabaseDesc.java,6.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,108.0,16.0,50.0,1.0,1.0,1.0,2.0,0.0,67.0,1.19,9.0,0.0
DescFunctionDesc.java,5.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,114.0,16.0,48.0,1.0,1.0,1.0,2.0,0.0,67.0,0.96,11.0,0.0
DescTableDesc.java,6.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,19.0,0.0,7.0,0.0,0.0,0.0,195.0,28.0,77.0,1.0,1.0,2.0,2.0,1.0,83.0,0.86,20.0,0.0
Description.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,5.0,21.0,1.0,1.0,0.0,1.0,0.0,42.5,2.33,0.0,0.0
Deserializer.java,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,74.0,8.0,54.0,1.0,1.0,0.0,2.0,0.0,40.0,4.5,0.0,0.0
DfsProcessor.java,11.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,107.0,19.0,22.0,1.0,1.0,5.0,1.0,2.0,25.0,0.33,9.0,0.0
DigestPrintStream.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,46.0,9.0,17.0,1.0,1.0,1.0,4.0,0.0,0.0,0.85,3.0,0.0
Dimension.java,6.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,79.0,10.0,22.0,1.0,1.5,4.0,2.0,1.0,0.0,0.47,12.0,0.0
DirWatcher.java,12.0,0.0,1.0,2.0,1.0,8.0,0.0,6.0,0.0,2.0,24.0,0.0,26.0,9.0,5.0,0.0,414.0,48.0,44.0,1.5,1.5,17.0,1.0,7.0,0.0,0.14,58.0,0.0
DirectDecompressionCodec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0
Dirs.java,7.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,18.0,1.0,1.0,3.0,1.0,1.0,0.0,0.95,4.0,0.0
DisallowTransformHook.java,11.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,18.0,3.0,3.0,3.0,1.0,1.0,0.0,1.06,3.0,0.0
DiskRange.java,4.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,13.0,0.0,2.0,0.0,1.0,1.0,102.0,15.0,24.0,1.0,1.0,2.0,3.0,1.0,38.0,0.38,17.0,0.0
DiskRangeInfo.java,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,59.0,9.0,29.0,1.0,1.0,1.0,1.0,0.0,25.0,1.32,4.0,0.0
DiskRangeList.java,8.0,0.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,1.0,19.0,0.0,4.0,0.0,0.0,0.0,210.0,22.0,43.0,1.5,1.5,4.0,3.0,1.0,38.0,0.3,32.0,0.0
Dispatcher.java,0.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,6.0,34.0,3.0,3.0,0.0,3.0,0.0,0.0,4.86,0.0,0.0
DistinctElementsClassPath.java,13.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,41.0,4.0,3.5,6.0,2.0,4.0,0.0,1.05,9.0,0.0
DosToUnix.java,24.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,106.0,7.0,18.0,2.0,2.0,8.0,2.0,4.0,0.0,0.22,14.0,0.0
DoubleColumnInList.java,10.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,11.0,0.0,4.0,0.0,0.0,0.0,164.0,25.0,28.0,1.0,1.0,22.0,2.0,4.0,68.5,0.25,32.0,0.0
DoubleColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0
DoubleColumnStatsAggregator.java,9.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.29,1.0,0.0
DoubleColumnVector.java,14.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,178.0,16.0,49.0,4.0,3.0,7.0,2.0,3.0,11.0,0.43,25.0,0.0
DoubleCompare.java,7.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,107.0,13.0,49.0,1.0,1.0,2.0,1.0,1.0,11.0,1.09,10.0,0.0
DoubleNumDistinctValueEstimator.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0
DoubleObjectInspector.java,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,3.0,23.0,1.0,1.0,0.0,4.0,0.0,0.0,4.6,0.0,0.0
DoubleWritable.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,28.0,0.0,0.0,1.0,2.0,0.0,0.0,1.65,2.0,0.0
DriverContext.java,8.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,1.0,3.0,20.0,0.0,6.0,0.0,1.0,0.0,227.0,30.0,40.0,1.0,1.0,5.0,1.0,3.0,0.0,0.25,34.0,0.0
DriverInfo.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,43.0,6.0,21.0,1.0,1.0,1.0,1.0,0.0,100.0,1.31,3.0,0.0
DriverTestHook.java,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
Drone.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,68.0,8.0,18.0,1.0,1.0,1.0,2.0,0.0,31.0,0.43,9.0,0.0
DropDatabaseCommand.java,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,99.0,15.0,24.0,1.0,1.0,1.0,1.0,0.0,64.0,0.4,11.0,0.0
DropDatabaseDesc.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,73.0,13.0,21.0,1.0,1.0,1.0,2.0,0.0,63.0,0.54,8.0,0.0
DropDatabaseEvent.java,5.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,39.0,6.0,20.0,1.0,1.0,1.0,2.0,0.0,0.0,1.54,2.0,0.0
DropDatabaseMessage.java,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,21.0,1.0,1.0,1.0,3.0,0.0,35.5,3.5,1.0,0.0
DropDatabaseReplicationTask.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,56.0,8.0,18.0,1.0,1.0,1.0,2.0,0.0,50.0,0.6,4.0,0.0
DropFunctionDesc.java,4.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,64.0,12.0,24.0,1.0,1.0,1.0,1.0,0.0,50.0,0.86,6.0,0.0
DropIndexDesc.java,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,75.0,12.0,33.0,1.0,1.0,1.0,1.0,0.0,57.0,1.1,7.0,0.0
DropIndexEvent.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,36.0,6.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,1.31,2.0,0.0
DropMacroDesc.java,4.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,9.0,24.0,1.0,1.0,1.0,1.0,0.0,16.5,1.41,3.0,0.0
DropPartitionCommand.java,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,122.0,16.0,24.0,1.0,1.0,2.0,1.0,1.0,62.0,0.29,12.0,0.0
DropPartitionEvent.java,7.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,66.0,11.0,28.0,1.0,1.0,1.0,2.0,0.0,50.0,1.04,4.0,0.0
