Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
Type.java,11.0,0.0,1.0,3.0,2.0,1.3993993993993994,8.96096096096096,0.1801801801801801,6.0,1.0,2.0,14.0,1.837837837837838,13.01801801801802,0.06,0.0,4.298255813953489,170.0,0.0,3.084593023255814,75.0,0.0,0.0,0.0,0.0,0.4578488372093023,6.0,0.0
TypeCheckCtx.java,6.0,0.0,2.0,1.0,1.0,1.5,6.0,0.5,1.0,0.0,0.0,3.0,1.5,62.0,0.79,1.0,3.592592592592593,14.0,1.0,1.148148148148148,5.0,1.0,0.0,0.0,0.0,0.037037037037037,1.0,0.0
TypeCheckProcFactory.java,34.0,3.0,5.0,6.0,3.0,1.6923076923076923,22.76923076923077,0.2307692307692307,10.0,2.0,7.0,48.0,1.2307692307692308,6.538461538461538,0.22,0.0,6.574468085106383,37.0,1.0,9.46808510638298,70.0,1.0,0.0,0.0,0.0,1.297872340425532,5.0,0.0
TypeConverter.java,19.0,1.0,0.0,5.0,2.0,1.0,5.6923076923076925,0.1025641025641025,3.0,0.0,0.0,31.0,2.076923076923077,1.4102564102564104,0.06,0.0,5.540983606557377,48.0,1.0,3.1639344262295084,12.0,0.0,0.0,0.0,0.0,0.6229508196721312,2.0,0.0
TypeDataCheck.java,15.0,0.0,0.0,3.0,1.0,1.5,15.5,0.0,2.0,1.0,0.0,8.0,1.5,47.0,0.3,1.0,4.0,10.0,1.0,5.428571428571429,21.0,1.0,0.0,0.0,0.0,0.8571428571428571,3.0,0.0
TypeDescriptor.java,10.0,0.0,2.0,3.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,10.0,1.0,52.0,0.37,2.0,5.0,14.0,1.0,2.8,9.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0
TypeInfo.java,4.0,0.0,1.0,1.0,1.0,1.6,10.28,0.2,1.0,0.0,0.0,1.0,1.66,24.34,1.54,0.0,7.234408602150538,170.0,0.0,3.393548387096774,35.0,0.0,0.0,0.0,0.0,0.5311827956989247,4.0,0.0
TypeInfoFactory.java,12.0,0.0,1.0,3.0,2.0,1.0,27.0,0.0,1.0,0.0,2.0,11.0,1.0,92.0,0.24,3.0,21.5,69.0,3.0,4.083333333333333,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
TypeInfoToSchema.java,21.0,1.0,1.0,4.0,1.0,1.0,25.0,0.0,1.0,0.0,10.0,16.0,1.0,92.5,0.13,0.0,5.447368421052632,33.0,1.0,5.578947368421052,13.0,1.0,0.0,0.0,0.0,0.3157894736842105,2.0,0.0
TypeInfoUtils.java,25.0,1.0,4.0,4.0,2.0,1.0,12.0,0.0,4.0,0.0,9.0,24.0,1.1666666666666667,32.666666666666664,0.22,0.0,11.17142857142857,72.0,1.0,5.857142857142857,20.0,1.0,0.0,0.0,0.0,1.2285714285714286,4.0,0.0
TypeQualifiers.java,8.0,1.0,0.0,2.0,1.0,2.0,12.166666666666666,0.0,1.0,0.0,0.0,5.0,1.3333333333333333,19.83333333333333,0.23,0.0,2.82,11.0,1.0,2.76,14.0,1.0,0.0,0.0,0.0,0.62,4.0,0.0
TypeRule.java,6.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.87,1.0,1.5,2.0,2.0,2.5,3.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
TypedBytesInput.java,13.0,0.0,5.0,2.0,2.0,1.0,7.0,0.0,2.0,0.0,2.0,14.0,1.5,28.5,0.79,0.0,4.290322580645161,18.0,1.0,2.838709677419355,13.0,1.0,0.0,0.0,0.0,0.2580645161290322,2.0,0.0
TypedBytesOutput.java,11.0,0.0,6.0,1.0,1.0,1.0,10.5,0.0,2.0,0.0,2.0,11.0,1.5,31.0,1.22,0.0,4.666666666666667,8.0,1.0,2.1481481481481484,10.0,1.0,0.0,0.0,0.0,0.1481481481481481,1.0,0.0
TypedBytesRecordInput.java,4.0,0.0,1.0,1.0,1.0,1.0,3.5,0.0,2.0,0.0,2.0,1.0,1.5,34.0,0.59,0.0,0.9333333333333332,3.0,0.0,2.066666666666667,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TypedBytesRecordOutput.java,4.0,0.0,1.0,1.0,1.0,1.0,4.5,0.0,2.0,0.0,2.0,1.0,1.5,32.5,0.63,0.0,1.6,3.0,0.0,1.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TypedBytesRecordReader.java,22.0,1.0,0.0,6.0,2.0,2.0,33.0,0.0,1.0,0.0,2.0,15.0,1.0,75.0,0.12,0.0,7.571428571428571,19.0,1.0,7.714285714285714,25.0,1.0,0.0,0.0,0.0,1.2857142857142858,3.0,0.0
TypedBytesRecordWriter.java,4.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.95,1.0,1.3333333333333333,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TypedBytesSerDe.java,36.0,3.0,2.0,8.0,4.0,1.0,50.0,0.0,1.0,1.0,1.0,23.0,2.0,73.0,0.13,0.0,8.0,18.0,1.0,10.625,28.0,1.0,0.0,0.0,0.0,1.25,2.0,0.0
TypedBytesWritable.java,8.0,0.0,1.0,2.0,2.0,1.2,15.6,0.0,1.0,0.0,0.0,4.0,1.6,27.6,0.5,0.0,3.090909090909091,17.0,1.0,3.257575757575758,17.0,1.0,0.0,0.0,0.0,0.4242424242424242,3.0,0.0
TypedBytesWritableInput.java,8.0,0.0,0.0,2.0,2.0,1.5,17.5,0.0,2.0,0.0,2.0,16.0,1.5,40.0,0.13,0.0,3.128205128205128,17.0,1.0,3.1538461538461537,15.0,1.0,0.0,0.0,0.0,0.4871794871794871,3.0,0.0
TypedBytesWritableOutput.java,6.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,2.0,0.0,2.0,17.0,1.5,29.0,0.25,0.0,3.260869565217391,5.0,1.0,3.391304347826087,17.0,1.0,0.0,0.0,0.0,0.217391304347826,1.0,0.0
TypedSerDe.java,6.0,0.0,0.0,1.0,1.0,1.0,12.0,0.6666666666666666,1.0,0.0,0.0,3.0,3.0,59.66666666666666,0.4,0.0,1.8333333333333333,7.0,0.0,2.1666666666666665,5.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
UDAF.java,7.0,0.0,4.0,1.0,1.0,1.2459016393442623,8.008196721311476,0.6885245901639344,1.0,0.0,0.0,1.0,2.081967213114754,23.225409836065573,5.12,0.0,4.0,44.0,0.0,3.188405797101449,26.0,0.0,0.0,0.0,0.0,0.639751552795031,4.0,0.0
UDAFEvaluator.java,0.0,0.0,0.0,0.0,0.0,1.75,9.75,13.0,1.0,1.0,0.0,0.0,1.25,20.75,6.5,0.0,6.451612903225806,44.0,0.0,2.5806451612903225,11.0,0.0,0.0,0.0,0.0,0.4838709677419355,3.0,0.0
UDAFEvaluatorResolver.java,0.0,0.0,0.0,0.0,0.0,1.5,7.5,0.5,1.0,1.0,0.0,0.0,1.5,0.0,4.71,1.0,2.333333333333333,4.0,1.0,5.333333333333333,11.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,0.0
UDAFExampleAvg.java,8.0,0.0,4.0,2.0,1.0,1.3333333333333333,1.0,0.0,3.0,0.0,1.0,2.0,1.3333333333333333,0.0,1.45,1.0,2.0,3.0,1.0,2.8,4.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0
UDAFExampleGroupConcat.java,10.0,0.0,4.0,2.0,1.0,1.5,2.5,0.0,2.0,0.0,0.0,3.0,1.5,0.0,1.23,1.0,1.4,2.0,1.0,2.8,6.0,1.0,0.0,0.0,0.0,0.8,2.0,0.0
UDAFExampleMax.java,5.0,0.0,0.0,2.0,1.0,1.5,1.4285714285714286,0.1428571428571428,7.0,0.0,0.0,4.0,1.3571428571428572,14.142857142857142,0.08,0.0,2.2857142857142856,5.0,1.0,2.571428571428572,8.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
UDAFExampleMaxMinNUtil.java,12.0,1.0,3.0,2.0,1.0,1.2,2.2,0.4,5.0,3.0,1.0,7.0,1.4,0.0,0.68,1.0,2.8181818181818183,5.0,1.0,3.363636363636364,8.0,0.0,0.0,0.0,0.0,0.8181818181818182,3.0,0.0
UDAFExampleMaxN.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.92,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDAFExampleMin.java,5.0,0.0,0.0,2.0,1.0,1.6666666666666667,1.0,0.0,7.0,0.0,0.0,4.0,1.3333333333333333,22.0,0.08,0.0,2.096774193548387,5.0,1.0,2.290322580645161,5.0,1.0,0.0,0.0,0.0,0.3870967741935484,2.0,0.0
UDAFExampleMinN.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.92,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDAFPercentile.java,15.0,1.0,2.0,3.0,1.0,1.3,10.1,0.2,5.0,0.0,2.0,6.0,1.8,16.7,0.34,0.0,4.1923076923076925,12.0,1.0,5.461538461538462,11.0,1.0,0.0,0.0,0.0,1.2307692307692308,4.0,0.0
UDAFTestMax.java,5.0,0.0,0.0,2.0,1.0,1.8571428571428568,1.0,0.0,7.0,0.0,0.0,4.0,1.1428571428571428,28.285714285714285,0.22,1.0,2.1666666666666665,5.0,1.0,2.333333333333333,5.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
UDAFWrongArgLengthForTestCase.java,4.0,0.0,0.0,1.0,1.0,1.5,1.0,0.0,2.0,0.0,0.0,2.0,1.5,29.0,0.74,0.0,1.0,2.0,1.0,1.4,3.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0
UDF.java,8.0,0.0,5.0,1.0,1.0,1.032258064516129,11.529032258064516,0.7763440860215054,1.0,0.0,0.0,1.0,2.232258064516129,24.576344086021507,3.4,0.0,4.138572905894519,143.0,0.0,4.666494312306101,35.0,0.0,0.0,0.0,0.0,0.6137538779731128,6.0,0.0
UDF1.java,7.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,1.6666666666666667,3.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDF2.java,7.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.46,0.0,1.6666666666666667,3.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFAcos.java,13.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.85,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFArgumentException.java,10.0,0.0,1.0,2.0,1.0,1.0,7.5,2.0,2.0,0.0,2.0,5.0,3.0,39.0,0.45,1.0,3.6666666666666665,14.0,1.0,2.5,6.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
UDFArgumentLengthException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFArgumentTypeException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,33.0,1.11,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFAscii.java,13.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.78,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFAsin.java,13.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.85,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFAtan.java,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.81,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFBase64.java,9.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.85,1.0,2.5,4.0,5.0,5.5,6.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
UDFBaseBitOP.java,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFBin.java,17.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.73,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFChr.java,11.0,1.0,0.0,3.0,2.0,1.0,6.5,0.0,1.0,0.0,3.0,4.0,1.5,20.0,0.35,3.0,4.25,7.0,2.0,3.083333333333333,6.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
UDFClassLoader.java,5.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.03,0.0,2.5,5.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0
UDFConv.java,25.0,2.0,10.0,4.0,2.0,1.0,4.0,0.0,1.0,0.0,5.0,10.0,2.0,50.0,0.8,5.0,6.333333333333333,10.0,1.0,3.6666666666666665,11.0,2.0,0.0,0.0,1.0,1.5,3.0,0.0
UDFCos.java,8.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.1,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFCrc32.java,14.0,2.0,3.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.73,0.0,2.6666666666666665,4.0,1.0,4.666666666666667,7.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
UDFCurrentDB.java,6.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,0.46,0.0,0.75,2.0,1.0,2.75,6.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
UDFDateFloor.java,15.0,1.0,1.0,3.0,2.0,1.0,3.4,0.7333333333333333,8.0,1.0,4.0,27.0,2.6,9.266666666666667,0.11,0.0,2.3870967741935485,6.0,0.0,3.4516129032258065,31.0,0.0,0.0,0.0,0.0,0.5806451612903226,3.0,0.0
UDFDateFloorDay.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorHour.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorMinute.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorMonth.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorQuarter.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorSecond.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorWeek.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDateFloorYear.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFDayOfMonth.java,17.0,0.0,0.0,6.0,2.0,1.0,5.75,0.0,1.0,0.0,0.0,11.0,2.75,15.75,0.22,1.0,6.583333333333333,16.0,1.0,6.166666666666667,12.0,1.0,0.0,0.0,0.0,0.75,3.0,0.0
UDFDayOfWeek.java,10.0,1.0,2.0,2.0,2.0,1.0,5.25,0.0,1.0,0.0,0.0,3.0,2.75,23.0,0.55,2.0,3.25,7.0,4.0,4.75,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFDegrees.java,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.81,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFE.java,4.0,0.0,0.0,1.0,1.0,1.0,10.142857142857142,0.0,1.0,0.0,0.0,1.0,1.809523809523809,21.33333333333333,0.68,0.0,3.742857142857143,18.0,1.0,5.385714285714286,30.0,1.0,0.0,0.0,0.0,0.6142857142857143,3.0,0.0
UDFExampleAdd.java,9.0,0.0,0.0,3.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,3.0,2.0,22.0,0.88,0.0,1.6,4.0,1.0,2.6,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
UDFExampleArraySum.java,13.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.05,1.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0
UDFExampleFormat.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFExampleMapConcat.java,16.0,1.0,0.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.84,1.0,1.0,1.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFExampleStructPrint.java,12.0,1.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.11,1.0,1.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFExp.java,8.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.1,3.0,7.5,12.0,4.0,17.0,30.0,1.0,0.0,0.0,0.0,1.5,3.0,0.0
UDFFileLookup.java,13.0,0.0,1.0,3.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,3.0,2.0,25.0,0.51,3.0,3.0,3.0,6.0,6.0,6.0,3.0,0.0,0.0,1.0,1.5,2.0,0.0
UDFFindInSet.java,54.0,8.0,0.0,10.0,8.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.33,3.0,3.0,3.0,4.0,4.0,4.0,24.0,0.0,0.0,4.0,4.0,4.0,0.0
UDFFromUnixTime.java,13.0,1.0,7.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,2.0,2.0,79.0,1.19,2.0,3.4,8.0,2.0,3.8,8.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0
UDFHelloTest.java,10.0,2.0,0.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,3.0,2.0,58.0,0.43,0.0,2.25,6.0,1.0,3.25,8.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
UDFHex.java,11.0,1.0,2.0,2.0,1.0,1.5,5.0,0.0,1.0,0.0,2.0,3.0,2.0,33.5,0.44,1.0,2.7142857142857144,8.0,3.0,4.142857142857143,5.0,1.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0
UDFHour.java,17.0,0.0,0.0,6.0,2.0,1.0,5.75,0.0,1.0,0.0,0.0,11.0,2.75,15.75,0.22,1.0,6.555555555555555,15.0,1.0,6.0,12.0,1.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
UDFJson.java,25.0,1.0,3.0,6.0,4.0,1.0,7.25,0.0,3.0,1.0,3.0,18.0,1.75,20.0,0.2,0.0,3.8,11.0,1.0,5.5,13.0,1.0,0.0,0.0,0.0,1.8,5.0,0.0
UDFLike.java,22.0,1.0,4.0,4.0,3.0,1.0,14.8,0.0,2.0,0.0,2.0,10.0,1.6,38.4,0.37,1.0,5.833333333333333,14.0,1.0,5.888888888888889,12.0,1.0,0.0,0.0,0.0,1.5,5.0,0.0
UDFLn.java,12.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.96,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFLog.java,10.0,0.0,2.0,2.0,1.0,1.0,6.5,0.0,1.0,0.0,1.0,2.0,2.75,16.75,0.59,0.0,2.5,6.0,1.0,2.6666666666666665,5.0,1.0,0.0,0.0,0.0,0.75,2.0,0.0
UDFLog10.java,12.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.96,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFLog2.java,12.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.92,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFMath.java,11.0,1.0,3.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,2.0,1.5,28.5,1.36,1.0,2.6666666666666665,16.0,1.0,4.5,6.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0
UDFMd5.java,13.0,1.0,2.0,2.0,1.0,1.0,6.5,0.0,1.0,0.0,0.0,2.0,2.0,8.5,0.55,0.0,2.6666666666666665,4.0,2.0,4.333333333333333,8.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
UDFMethodResolver.java,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.63,1.0,1.5,2.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFMinute.java,17.0,0.0,0.0,6.0,2.0,1.0,5.75,0.0,1.0,0.0,0.0,11.0,2.75,15.75,0.22,1.0,6.333333333333333,15.0,1.0,6.0,12.0,1.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
UDFMonth.java,17.0,0.0,0.0,6.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,11.0,2.5,22.166666666666668,0.22,1.0,5.068965517241379,16.0,1.0,4.896551724137931,14.0,1.0,0.0,0.0,0.0,0.5517241379310345,3.0,0.0
UDFOPBitAnd.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.53,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitNot.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.53,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitOr.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.53,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitShiftLeft.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.51,3.0,3.0,3.0,3.0,3.25,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitShiftRight.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.51,3.0,3.0,3.0,3.0,3.25,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitShiftRightUnsigned.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.51,3.0,3.0,3.0,3.0,3.25,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPBitXor.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.53,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFOPLongDivide.java,10.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.28,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
UDFPI.java,3.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFParseUrl.java,21.0,2.0,0.0,6.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,12.0,2.0,67.0,0.4,5.0,5.0,5.0,9.0,10.5,12.0,6.0,0.0,0.0,1.0,1.5,2.0,0.0
UDFRadians.java,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.81,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UDFRand.java,7.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,33.0,0.57,2.0,2.5,3.0,4.0,4.5,5.0,2.0,0.0,0.0,1.0,1.5,2.0,0.0
UDFRegExpExtract.java,7.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,67.0,0.63,2.0,4.0,6.0,2.0,5.5,9.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
UDFRegExpReplace.java,14.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,50.0,0.56,8.0,8.0,8.0,11.0,11.0,11.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0
