Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
HCatRecordable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.33,7.0,12.0,21.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCatReplicationTaskIterator.java,12.0,0.0,3.0,2.0,2.0,2.0,8.5,0.0,2.0,0.0,0.0,5.0,1.0,32.5,0.38,0.0,4.333333333333333,9.0,1.0,5.333333333333333,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
HCatSchema.java,10.0,0.0,1.0,2.0,1.0,1.1428571428571428,11.428571428571429,0.2857142857142857,1.0,0.0,0.0,5.0,1.5714285714285714,17.142857142857142,0.3,0.0,5.659574468085107,38.0,1.0,5.212765957446808,21.0,0.0,0.0,0.0,0.0,0.5106382978723404,2.0,0.0
HCatSchemaUtils.java,6.0,0.0,0.0,2.0,1.0,1.0,10.8,0.4,4.0,13.0,1.0,5.0,1.6,11.6,0.18,0.0,4.72,15.0,1.0,4.92,21.0,0.0,0.0,0.0,0.0,0.32,1.0,0.0
HCatSemanticAnalyzer.java,86.0,11.0,13.0,36.0,3.0,1.0,28.0,1.5,1.0,0.0,0.0,68.0,2.5,69.5,0.24,1.0,13.538461538461538,71.0,0.0,6.923076923076923,47.0,0.0,0.0,0.0,0.0,1.4615384615384617,4.0,0.0
HCatSemanticAnalyzerBase.java,11.0,1.0,1.0,2.0,1.0,1.0,19.0,3.0,1.0,0.0,0.0,8.0,2.0,89.0,0.5,1.0,4.333333333333333,7.0,0.0,2.888888888888889,6.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,0.0
HCatSplit.java,10.0,1.0,3.0,1.0,1.0,3.0,17.0,0.0,1.0,0.0,0.0,2.0,2.0,40.0,0.77,2.0,2.888888888888889,4.0,1.0,3.6666666666666665,10.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0
HCatStorer.java,15.0,0.0,2.0,3.0,1.0,1.0,13.818181818181818,0.0909090909090909,1.0,2.0,0.0,13.0,1.7272727272727273,18.272727272727277,0.27,0.0,5.314814814814815,20.0,1.0,9.962962962962964,35.0,0.0,0.0,0.0,0.0,0.7222222222222222,3.0,0.0
HCatStorerWrapper.java,5.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,3.0,20.0,0.82,1.0,3.333333333333333,5.0,2.0,10.333333333333334,24.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
HCatTable.java,10.0,1.0,3.0,2.0,1.0,1.5,29.5,0.0,3.0,1.0,5.0,16.0,1.0,76.5,0.44,1.0,5.388059701492537,23.0,1.0,3.5223880597014925,21.0,0.0,0.0,0.0,0.0,0.2537313432835821,3.0,0.0
HCatTableInfo.java,11.0,0.0,4.0,3.0,2.0,2.0,13.0,0.0,1.0,1.0,3.0,15.0,1.0,63.0,0.8,2.0,5.454545454545454,13.0,1.0,3.090909090909091,9.0,0.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
HCatTestDriver.java,29.0,2.0,1.0,2.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.77,2.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
HCatTypeCheck.java,13.0,0.0,2.0,3.0,1.0,1.0,20.5,0.0,1.0,0.0,1.0,8.0,2.0,66.5,0.55,0.0,3.4,8.0,1.0,6.6,21.0,0.0,0.0,0.0,0.0,1.2,3.0,0.0
HCatTypeCheckHive.java,18.0,0.0,0.0,5.0,2.0,1.0,23.0,0.0,1.0,0.0,0.0,9.0,2.0,50.0,0.42,0.0,3.5,8.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,1.25,3.0,0.0
HCatUtil.java,16.0,1.0,3.0,3.0,1.0,1.0,42.25,0.0,1.0,34.0,0.0,9.0,1.0,47.25,0.26,0.0,6.208955223880597,33.0,1.0,6.552238805970149,25.0,0.0,0.0,0.0,0.0,0.9850746268656716,5.0,1.0
HCatWriter.java,11.0,0.0,5.0,2.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,3.0,1.0,67.0,1.63,2.0,2.857142857142857,6.0,0.0,1.1428571428571428,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFSCleanup.java,14.0,0.0,3.0,3.0,1.0,1.0,16.0,0.0,1.0,2.0,0.0,6.0,1.0,67.0,0.54,0.0,3.4285714285714284,8.0,1.0,4.285714285714286,12.0,0.0,0.0,0.0,0.0,1.5714285714285714,5.0,0.0
HDFSStorage.java,13.0,0.0,2.0,3.0,1.0,2.0,23.0,0.0,1.0,1.0,0.0,5.0,1.0,65.0,0.3,0.0,4.6,9.0,0.0,4.8,12.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0
HMSMetricsListener.java,9.0,0.0,0.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.24,4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
HWIAuth.java,9.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0,56.0,0.63,1.0,2.142857142857143,4.0,1.0,1.5714285714285714,3.0,0.0,0.0,0.0,0.0,0.4285714285714285,2.0,0.0
HWIContextListener.java,18.0,0.0,8.0,2.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.31,2.0,2.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
HWIException.java,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWIServer.java,25.0,2.0,8.0,3.0,2.0,1.0,14.5,0.0,1.0,1.0,0.0,9.0,1.5,25.0,0.75,0.0,2.6666666666666665,10.0,1.0,7.833333333333333,26.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
HWISessionItem.java,13.0,0.0,4.0,2.0,1.0,3.0,38.0,0.0,2.0,0.0,0.0,18.0,1.0,86.0,0.49,1.0,3.5,20.0,1.0,4.1875,37.0,0.0,0.0,0.0,0.0,0.8125,9.0,0.0
HWISessionManager.java,15.0,1.0,5.0,2.0,1.0,1.5,17.5,0.0,1.0,0.0,0.0,11.0,1.5,53.0,0.62,1.0,2.9285714285714284,9.0,1.0,6.571428571428571,37.0,0.0,0.0,0.0,0.0,1.1428571428571428,5.0,0.0
Hadoop23Shims.java,9.0,0.0,1.0,2.0,1.0,1.5,15.625,0.1875,16.0,4.0,0.0,7.0,1.625,23.1875,0.11,0.0,2.376146788990826,11.0,0.0,3.26605504587156,20.0,0.0,0.0,0.0,0.0,0.5321100917431193,4.0,0.0
HadoopDefaultAuthenticator.java,7.0,0.0,0.0,2.0,1.0,2.0,11.0,2.0,1.0,0.0,0.0,4.0,1.0,67.0,0.35,0.0,1.5,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
HadoopDefaultMetastoreAuthenticator.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.89,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HadoopJobExecHelper.java,18.0,2.0,2.0,3.0,1.0,1.3333333333333333,25.0,0.0,3.0,3.0,3.0,31.0,1.3333333333333333,46.0,0.19,0.0,4.307692307692308,22.0,1.0,7.230769230769231,62.0,0.0,0.0,4.0,0.0,0.9230769230769232,5.0,1.0
HadoopJobExecHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.89,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HadoopShims.java,4.0,0.0,0.0,1.0,0.0,1.8333333333333333,12.416666666666666,0.25,7.0,1.0,5.0,3.0,1.1666666666666667,13.666666666666666,1.56,0.0,2.720238095238096,104.0,0.0,1.3035714285714286,17.0,0.0,0.0,0.0,0.0,0.1369047619047619,3.0,0.0
HadoopShims.java,3.0,0.0,1.0,1.0,1.0,1.8333333333333333,12.416666666666666,0.25,14.0,1.0,26.0,2.0,1.1666666666666667,13.666666666666666,1.49,0.0,2.720238095238096,104.0,0.0,1.3035714285714286,17.0,0.0,0.0,0.0,0.0,0.1369047619047619,3.0,0.0
HadoopShimsCurrent.java,6.0,0.0,0.0,1.0,1.0,2.0,7.333333333333333,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.34,1.0,3.0,6.0,1.0,1.6,2.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0
HadoopShimsSecure.java,10.0,1.0,1.0,2.0,1.0,1.75,15.75,0.75,4.0,1.0,0.0,6.0,1.5,25.25,0.17,0.0,1.96875,13.0,0.0,2.6875,17.0,0.0,0.0,0.0,0.0,0.34375,2.0,0.0
HadoopShims_2_2.java,9.0,0.0,0.0,2.0,1.0,2.0,10.5,0.0,2.0,0.0,1.0,5.0,1.0,31.5,0.31,0.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
HadoopThriftAuthBridge.java,12.0,0.0,1.0,2.0,1.0,1.3125,8.75,0.1875,14.0,2.0,3.0,12.0,1.3125,12.1875,0.22,0.0,4.685714285714286,36.0,1.0,4.257142857142857,27.0,0.0,0.0,0.0,0.0,0.5428571428571428,3.0,1.0
HadoopThriftAuthBridge23.java,31.0,0.0,11.0,4.0,4.0,1.0,8.666666666666666,0.3333333333333333,1.0,0.0,0.0,4.0,2.333333333333333,8.333333333333334,0.69,0.0,3.6666666666666665,6.0,2.0,4.333333333333333,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
Handle.java,7.0,0.0,0.0,2.0,2.0,1.2279635258358663,12.656534954407295,0.0668693009118541,1.0,0.0,0.0,7.0,1.702127659574468,11.188449848024316,0.36,0.0,4.472966144517433,120.0,0.0,5.757453259221829,77.0,0.0,0.0,417.0,0.0,0.7529055078322385,7.0,0.0
HandleIdentifier.java,8.0,0.0,0.0,2.0,2.0,2.0,8.833333333333334,0.0,1.0,0.0,0.0,10.0,1.3333333333333333,12.5,0.27,0.0,3.4791666666666665,19.0,1.0,2.7916666666666665,11.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
Handler.java,2.0,0.0,0.0,0.0,0.0,1.1842105263157894,12.973684210526317,0.0625,2.0,0.0,1.0,1.0,1.7269736842105263,10.476973684210526,1.18,0.0,4.609079445145019,120.0,0.0,6.631778058007567,77.0,0.0,0.0,417.0,0.0,0.860655737704918,7.0,0.0
HarOutputCommitterPostProcessor.java,11.0,1.0,3.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,4.0,1.0,71.0,0.66,2.0,3.4285714285714284,7.0,1.0,4.428571428571429,12.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.0,0.0
HashCodeUtil.java,17.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,0.37,1.0,5.666666666666667,16.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
HashMapWrapper.java,7.0,0.0,0.0,1.0,1.0,2.0,20.5,0.0,2.0,1.0,0.0,5.0,1.5,71.0,0.15,0.0,3.631578947368421,13.0,0.0,3.0526315789473686,12.0,0.0,0.0,0.0,0.0,0.3157894736842105,2.0,0.0
HashTableDummyDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.75,2.0,3.5,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HashTableDummyOperator.java,5.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.31,0.0,1.0,3.0,0.0,2.5,11.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
HashTableLoader.java,0.0,0.0,0.0,0.0,0.0,1.8,32.0,0.0,1.0,0.0,2.0,0.0,1.0,20.2,1.75,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,0.0,1.736842105263158,5.0,0.0
HashTableLoader.java,23.0,1.0,0.0,5.0,3.0,1.8,32.0,0.0,1.0,0.0,0.0,6.0,1.0,20.2,0.18,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,0.0,1.736842105263158,5.0,0.0
HashTableLoader.java,34.0,2.0,2.0,7.0,2.0,1.8,32.0,0.0,1.0,0.0,0.0,12.0,1.0,20.2,0.17,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,0.0,1.736842105263158,5.0,0.0
HashTableLoader.java,51.0,5.0,3.0,9.0,4.0,1.8,32.0,0.0,1.0,1.0,0.0,22.0,1.0,20.2,0.15,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,0.0,1.736842105263158,5.0,0.0
HashTableLoaderFactory.java,6.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.17,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
HashTableSinkDesc.java,5.0,0.0,1.0,1.0,1.0,1.5,9.0,0.5,1.0,0.0,0.0,2.0,3.5,72.0,0.27,1.0,1.862745098039216,6.0,1.0,1.2941176470588236,8.0,0.0,0.0,0.0,0.0,0.0392156862745098,1.0,0.0
HashTableSinkOperator.java,17.0,1.0,1.0,3.0,2.0,1.8,23.0,0.4,1.0,2.0,0.0,9.0,2.4,45.2,0.23,0.0,5.636363636363637,19.0,1.0,9.409090909090908,46.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
HbaseMetastoreProto.java,9.0,0.0,1.0,2.0,1.0,1.6349206349206349,15.126984126984128,0.0,170.0,658.0,412.0,30.0,1.992063492063492,51.94444444444444,0.24,0.0,2.1662915025323577,41.0,0.0,2.9490714687675856,86.0,0.0,0.0,0.0,0.0,0.3868880135059088,3.0,0.0
HcatDelegator.java,18.0,1.0,2.0,3.0,2.0,1.0,24.5,0.0,2.0,0.0,0.0,10.0,2.0,47.5,0.18,2.0,7.365853658536586,15.0,2.0,6.975609756097561,23.0,0.0,0.0,0.0,0.0,1.146341463414634,3.0,0.0
HcatException.java,10.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.5,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HcatTestUtils.java,15.0,1.0,3.0,3.0,2.0,1.0,17.0,0.0,1.0,3.0,0.0,5.0,1.0,100.0,0.61,3.0,12.333333333333334,30.0,3.0,5.666666666666667,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0
HdfsUtils.java,10.0,0.0,0.0,2.0,2.0,1.0,12.5,0.0,1.0,3.0,0.0,3.0,1.25,43.75,0.43,1.0,5.833333333333333,20.0,1.0,5.25,29.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.0,1.0
HdfsUtils.java,14.0,1.0,2.0,3.0,1.0,1.0,12.5,0.0,3.0,6.0,0.0,13.0,1.25,43.75,0.29,1.0,5.833333333333333,20.0,1.0,5.25,29.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.0,1.0
HeartBeatFailure.java,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HeartbeatFactory.java,12.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9,10.0,10.0,10.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HeartbeatRequest.java,8.0,0.0,1.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,1.0,8.0,1.4,14.2,0.08,0.0,3.324324324324324,9.0,0.0,3.216216216216216,11.0,0.0,0.0,0.0,0.0,0.5945945945945946,3.0,0.0
HeartbeatTimerTask.java,8.0,0.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,4.0,1.0,25.5,0.49,0.0,5.545454545454546,19.0,1.0,4.818181818181818,8.0,0.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
HeartbeatTxnRangeRequest.java,8.0,0.0,1.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,1.0,8.0,1.4,14.0,0.09,0.0,3.027027027027027,8.0,1.0,2.891891891891892,11.0,0.0,0.0,0.0,0.0,0.5135135135135135,3.0,0.0
HeartbeatTxnRangeResponse.java,9.0,0.0,0.0,2.0,1.0,2.2,11.8,0.0,6.0,3.0,1.0,9.0,1.4,11.4,0.07,0.0,2.976744186046512,7.0,1.0,2.953488372093023,15.0,0.0,0.0,0.0,0.0,0.6511627906976745,4.0,0.0
HistoryLogger.java,5.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,13.0,1.0,1.0,40.0,0.11,3.0,6.166666666666667,15.0,2.0,3.6666666666666665,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hive.java,21.0,1.0,5.0,3.0,1.0,1.7389127324749645,11.238555078683834,0.0400572246065808,8.0,26.0,0.0,28.0,1.5736766809728182,13.833333333333334,0.36,0.0,3.3401617250673854,234.0,0.0,3.687037490811076,152.0,0.0,0.0,1000.0,0.0,0.5811320754716981,7.0,1.0
HiveAccessControlException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAccessController.java,0.0,0.0,0.0,0.0,0.0,1.4,22.8,0.2,1.0,0.0,13.0,0.0,1.2,17.2,0.65,1.0,3.808823529411765,11.0,0.0,4.5588235294117645,34.0,0.0,0.0,0.0,0.0,0.7058823529411765,4.0,0.0
HiveAccumuloColumnMapping.java,7.0,0.0,2.0,1.0,1.0,1.0,8.5,0.0,1.0,0.0,0.0,2.0,1.5,28.5,0.65,2.0,4.714285714285714,7.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
HiveAccumuloHelper.java,29.0,2.0,14.0,3.0,1.0,1.0,23.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,0.92,0.0,6.076923076923077,12.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.8461538461538461,2.0,0.0
HiveAccumuloMapColumnMapping.java,7.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,38.0,0.58,4.0,5.428571428571429,8.0,1.0,1.8571428571428568,3.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
HiveAccumuloRecordReader.java,8.0,0.0,1.0,2.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,5.0,1.0,63.0,0.29,0.0,1.2857142857142858,4.0,1.0,4.571428571428571,17.0,0.0,0.0,0.0,0.0,0.5714285714285714,3.0,0.0
HiveAccumuloRowIdColumnMapping.java,6.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAccumuloSplit.java,5.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.47,1.0,2.0,3.0,1.0,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
HiveAccumuloTableInputFormat.java,30.0,3.0,7.0,5.0,2.0,1.5,68.5,0.0,1.0,0.0,0.0,12.0,1.0,73.5,0.35,3.0,9.205882352941176,25.0,1.0,13.470588235294118,31.0,0.0,0.0,0.0,0.0,0.8823529411764706,4.0,0.0
HiveAccumuloTableOutputFormat.java,12.0,1.0,2.0,2.0,1.0,1.0,39.0,0.0,1.0,0.0,4.0,7.0,1.5,75.0,0.34,0.0,7.15,16.0,1.0,15.55,52.0,0.0,0.0,0.0,0.0,0.45,5.0,0.0
HiveAggregate.java,8.0,0.0,0.0,2.0,1.0,1.25,13.125,0.0,1.0,1.0,0.0,8.0,1.75,18.875,0.17,0.0,3.6666666666666665,13.0,0.0,8.523809523809524,70.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
HiveAggregateJoinTransposeRule.java,38.0,1.0,5.0,5.0,2.0,1.0,13.0,0.0,4.0,4.0,0.0,26.0,1.75,17.75,0.21,1.0,4.0,13.0,1.0,13.0,70.0,0.0,0.0,0.0,0.0,1.5714285714285714,4.0,0.0
HiveAggregateProjectMergeRule.java,27.0,2.0,2.0,5.0,3.0,1.0,20.0,0.0,1.0,1.0,0.0,14.0,2.0,0.0,0.3,1.0,3.333333333333333,7.0,3.0,13.333333333333334,31.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
HiveAggregatePullUpConstantsRule.java,7.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.78,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
HiveAlgorithmsConf.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,1.13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAlgorithmsUtil.java,14.0,0.0,1.0,3.0,1.0,1.0,26.0,0.0,1.0,11.0,1.0,6.0,1.0,89.0,0.13,1.0,4.5,9.0,1.0,4.45,11.0,0.0,0.0,0.0,0.0,1.3,2.0,0.0
HiveAlterHandler.java,55.0,4.0,5.0,9.0,3.0,2.0,55.0,0.0,1.0,0.0,1.0,36.0,1.0,64.0,0.12,1.0,7.571428571428571,19.0,1.0,17.5,77.0,0.0,0.0,6.0,0.0,2.5,7.0,0.0
HiveAuthFactory.java,12.0,0.0,1.0,2.0,1.0,1.0,31.5,0.0,2.0,9.0,1.0,8.0,1.0,55.5,0.14,0.0,5.0,13.0,0.0,5.296296296296297,18.0,0.0,0.0,0.0,0.0,0.7037037037037037,3.0,0.0
HiveAuthenticationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.36,1.0,7.0,19.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthorizationProvider.java,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,8.666666666666666,1.3333333333333333,1.0,0.0,0.0,0.0,1.6666666666666667,33.333333333333336,2.8,0.0,3.941176470588236,16.0,0.0,1.3529411764705883,6.0,0.0,0.0,0.0,0.0,0.2941176470588235,2.0,0.0
HiveAuthorizationProviderBase.java,6.0,0.0,0.0,2.0,2.0,1.5,10.5,2.0,2.0,0.0,0.0,4.0,1.0,50.0,0.18,1.0,5.625,16.0,1.0,2.375,6.0,0.0,0.0,0.0,0.0,0.625,2.0,0.0
HiveAuthorizationTaskFactory.java,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,27.666666666666668,0.3333333333333333,1.0,0.0,0.0,0.0,1.3333333333333333,63.0,0.56,1.0,4.396551724137931,25.0,1.0,8.0,27.0,0.0,0.0,0.0,0.0,0.603448275862069,3.0,0.0
HiveAuthorizationTaskFactoryImpl.java,14.0,1.0,0.0,3.0,1.0,1.5,24.0,0.5,1.0,0.0,0.0,6.0,1.5,48.5,0.09,1.0,5.454545454545454,12.0,2.0,7.454545454545454,16.0,0.0,0.0,0.0,0.0,0.9545454545454546,3.0,0.0
HiveAuthorizationTranslator.java,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.56,0.0,1.125,2.0,1.0,3.125,10.0,0.0,0.0,0.0,0.0,0.375,2.0,0.0
HiveAuthorizationValidator.java,0.0,0.0,0.0,0.0,0.0,1.5,17.0,0.5,1.0,0.0,2.0,0.0,1.5,37.5,1.8,0.0,2.5789473684210527,15.0,0.0,2.8947368421052637,12.0,0.0,0.0,0.0,0.0,0.7894736842105263,4.0,0.0
HiveAuthorizer.java,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,12.76923076923077,0.1538461538461538,2.0,0.0,16.0,0.0,1.0769230769230769,15.538461538461538,3.79,0.0,2.955555555555556,14.0,0.0,3.644444444444445,13.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0
HiveAuthorizerFactory.java,0.0,0.0,0.0,0.0,0.0,2.0,9.875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.75,1.0,2.333333333333333,4.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0
HiveAuthorizerImpl.java,5.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.22,1.0,2.9444444444444446,6.0,1.0,1.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthzContext.java,4.0,0.0,1.0,1.0,1.0,1.0,4.5,0.0,2.0,0.0,0.0,1.0,1.0,59.0,0.51,1.0,2.909090909090909,6.0,1.0,1.0909090909090908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthzPluginException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthzSessionContext.java,3.0,0.0,0.0,1.0,1.0,1.0,4.5,0.0,3.0,0.0,0.0,1.0,1.0,41.0,0.49,1.0,3.125,6.0,1.0,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveBaseChar.java,7.0,0.0,1.0,2.0,1.0,1.0,5.666666666666667,1.3333333333333333,1.0,2.0,0.0,5.0,1.3333333333333333,45.66666666666666,0.44,0.0,6.15,34.0,1.0,3.05,7.0,0.0,0.0,0.0,0.0,0.55,2.0,0.0
HiveBaseCharWritable.java,4.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,14.0,0.66,2.0,5.833333333333333,17.0,1.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
HiveBaseFunctionResultList.java,11.0,1.0,1.0,2.0,2.0,3.0,9.0,1.5,2.0,0.0,0.0,7.0,1.0,33.5,0.52,0.0,1.875,5.0,0.0,2.75,10.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
HiveBaseResultSet.java,4.0,0.0,0.0,1.0,1.0,2.0,41.0,2.0,1.0,0.0,0.0,12.0,1.0,99.0,0.03,0.0,0.5833333333333334,17.0,0.0,1.0052083333333333,7.0,0.0,0.0,0.0,0.0,0.125,2.0,0.0
